iteration,chain,σ1,σ2,σ3,σ4,σ5,σ6,σ7,Q1,Q2,Q3,Q4,Q5,Q6,Q7,r,Ylacglc,Yammgln,lambda,u0_LAC,u0_MAb,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
1001,1,1.1240042251285316e8,1.9273765928631726e8,1.894971769749358,0.2988958308848827,2.2713296342719715,0.27642433856148035,29.785801071958623,9.341334284732865e6,0.036586973446726144,0.09238317959386887,0.058054985323745575,0.04793730802070202,0.04793865931161789,0.05219414196709528,1.192565008793203e8,1.3057879094106142,0.40516282925185315,4.366442632497087e-9,0.5297261609275964,66.00299406594351,-819.5895373060368,15.0,1.0,0.9646476570566513,-819.5895373060368,828.244815160282,-0.22093504477879833,-0.44509584934314717,4.0,0.0,0.28938620727361836,0.28938620727361836
1002,1,9.436156956038164e7,1.5764538894166082e8,1.557368161508539,0.4118217152770912,2.385305425302995,0.3313608272780104,32.03023352072625,1.1655748705292482e7,0.049462982548381926,0.08048695205109561,0.016278429526739056,0.034004548762818256,0.013010055119184686,0.06497575285519656,8.411606190141116e7,1.2233927993191502,0.43712432860064665,3.824281597491094e-9,1.7925723980371542,100.002772933545,-821.3399660529678,15.0,1.0,0.3801284045346096,-821.3399660529678,829.9693022859558,1.259605335764718,1.534136554844622,4.0,0.0,0.28938620727361836,0.28938620727361836
1003,1,9.76463293934e7,1.8065661194660434e8,2.0860397850766255,0.32599153195904707,2.127918977666753,0.27148360376042796,35.04868861848416,9.931617783290336e6,0.04485243405052087,0.05328110376336955,0.010714856752996046,0.16517295096562196,0.02160549256138483,0.02381023158023609,9.450595598880942e7,1.2665626315773784,0.44056564758551103,4.172915169576497e-9,0.2529877170758284,78.79390034454607,-819.9562525876437,15.0,1.0,0.926490862340502,-819.9562525876437,827.1722004730601,0.009729512391459139,-0.3976645252079152,4.0,0.0,0.28938620727361836,0.28938620727361836
1004,1,1.1127087372233836e8,1.8951894385469308e8,1.502330460598726,0.44949974407206855,2.305063515163018,0.3055871167801131,22.570085001456036,1.019476870578608e7,0.18098940975196667,0.055744031646187714,0.11366811511833974,0.1258754394625166,0.023474804344612417,0.018733669993131658,1.0867353711793584e8,1.133267220300865,0.4159587622299204,4.140345021273463e-9,1.6819233088168928,80.61452231513718,-819.8593549900152,15.0,1.0,0.9896460186415957,-819.8593549900152,825.1416949089538,0.07998758013854967,-0.38835460877589867,4.0,0.0,0.28938620727361836,0.28938620727361836
1005,1,1.0873771117748995e8,1.6111047630214348e8,2.010003779597942,0.31454293701173347,2.23597200900994,0.20898692288922963,36.405256583893504,1.0913414893187465e7,0.033451940675996245,0.05505847008448214,0.04412015630938627,0.06675115693285923,0.014192595819494731,0.04248299924561591,9.18237670322632e7,1.3145691449527643,0.45169223076436743,4.25267142575917e-9,0.05936107591837682,92.58499026383541,-819.7180244332573,15.0,1.0,0.9738033692886998,-819.7180244332573,827.0410658526615,-0.15741732009655607,-0.6542749071578555,4.0,0.0,0.28938620727361836,0.28938620727361836
1006,1,1.1834566652965096e8,1.4214580555311617e8,1.2435740327142057,0.3843827089237326,1.9481607429255612,0.272241105957145,29.964067918306032,1.1193374920684995e7,0.22765965778900307,0.1422199791866982,0.11461573671339405,0.060080314435437904,0.041881448776147454,0.20894507960580339,1.124215574903925e8,1.3308212581251142,0.41047471227698673,4.244421084468585e-9,0.14011440252486856,73.80430954551782,-823.0325660781449,15.0,1.0,0.8611869398153865,-823.0325660781449,828.7911754742465,-0.0028052303904360087,0.42129218927107104,4.0,0.0,0.28938620727361836,0.28938620727361836
1007,1,9.839943977992865e7,1.2813717687156905e8,1.4546685930177499,0.3391413390333545,1.934494241160965,0.21118907889500924,30.92825852943043,1.0440351501366341e7,0.050485178448552104,0.08889094043013067,0.03989279584588,0.02512753795830278,0.032108359682498214,0.010757585601883732,1.0438214146236244e8,1.30770033922748,0.42025344193327957,4.2852944284708515e-9,0.1452407011813536,82.57482652098786,-820.8526290210025,7.0,1.0,0.8673024188165448,-820.8526290210025,831.1211818517316,0.0013558772941451025,0.2780611413835459,3.0,0.0,0.28938620727361836,0.28938620727361836
1008,1,1.1089870731881747e8,2.6026140059223875e8,2.2493946559655638,0.4694808557730312,3.6251626424312686,0.33844795277732,27.20761823185202,1.0568186756505804e7,0.03667739115492023,0.02109861743352024,0.06737233852838417,0.07112466583212398,0.02469473433586013,0.22943994422797126,8.794063845107715e7,1.107160210308793,0.4257788333035012,4.268546193391954e-9,1.2888825207670116,85.26557844589054,-825.6072473246871,15.0,1.0,0.48015682164862367,-825.6072473246871,834.1827988786163,0.8342831674765421,1.4665632649674762,4.0,0.0,0.28938620727361836,0.28938620727361836
1009,1,9.803861339786035e7,1.3581664290863413e8,1.3545741427320432,0.2760586057144172,2.0766976448205368,0.16015700207758657,28.389282152568615,9.23150353295387e6,0.05607566243733318,0.1289747302364103,0.023160411469346696,0.11668637127721401,0.009331275151906897,0.012998192518206655,9.525158880533081e7,1.260632091713126,0.41529657507139695,4.27363960292808e-9,0.42214030916154893,73.43219752974846,-824.4824478759541,15.0,1.0,0.9077978464500338,-824.4824478759541,835.4195366433138,0.013767083073730646,-0.4128792740317522,4.0,0.0,0.28938620727361836,0.28938620727361836
1010,1,9.051155785726562e7,1.653762622589239e8,1.7983434181671334,0.41822780017974215,2.4622533525030468,0.3276130420769797,30.075773549455786,1.0421948168958105e7,0.12140180177791221,0.02677680950026642,0.11082717143997001,0.05937502363501816,0.018209762324173578,0.3162753767562996,9.471011042698379e7,1.270886680774573,0.45990869463365464,4.522522403324507e-9,0.3413919278597892,60.99586331895277,-822.5333078823496,15.0,1.0,0.9542058966634298,-822.5333078823496,834.7963293469437,0.04845967983249011,-0.3684194194391921,4.0,0.0,0.28938620727361836,0.28938620727361836
1011,1,9.302456712422955e7,1.6639961661778712e8,1.635829965939523,0.35306967861022265,4.258261856802271,0.3069631727607344,35.35997585217858,1.0732248922520565e7,0.08361243939779209,0.20005381485327844,0.0337805860169025,0.13760887661299567,0.030776220391427876,0.007786438380712799,1.410895780757873e8,1.4397654880118764,0.4280618367270136,4.398814309923349e-9,0.019318784798318087,53.655468810071895,-832.0574538381701,15.0,1.0,0.9708212883357554,-832.0574538381701,837.6245670600099,0.10436209749479985,-0.9435802417905279,4.0,0.0,0.28938620727361836,0.28938620727361836
1012,1,1.1010982827345708e8,1.7301949850634715e8,2.0720104491428355,0.4517801957057452,2.4673915603566146,0.2321156497823527,35.08344098575999,1.1744799307418054e7,0.04649991364588888,0.025464127392055242,0.04661214805147981,0.041458332373598285,0.023154047812297334,0.03851590724256841,9.041141881627311e7,1.1922903000154597,0.40898338408088625,4.565640949912899e-9,3.4016521728627875,62.36786887070775,-824.5054993512807,15.0,1.0,0.9428246518359832,-824.5054993512807,838.3120628329606,-0.459385676132797,-1.263547953220609,4.0,0.0,0.28938620727361836,0.28938620727361836
1013,1,9.354218256896636e7,2.0157920709685224e8,2.9607529358820948,0.2784633586280068,2.386865668121201,0.2167609396350778,21.64669443163532,8.871803648480421e6,0.16277927815583787,0.11211598959500131,0.05895925014022921,0.04990441245993529,0.03740708249709485,0.09987481967720731,1.2078687411189815e8,1.3868662242551797,0.4095021673831397,4.088503318609355e-9,0.21048322386871637,93.677920206233,-825.195733489475,7.0,1.0,0.9921276045753087,-825.195733489475,834.5947470691192,-1.438094160268065,-1.438094160268065,3.0,0.0,0.28938620727361836,0.28938620727361836
1014,1,9.521434423630512e7,1.4454568416450572e8,1.6754768055019007,0.5607853489782169,2.3280145800186762,0.2585789615385397,33.17321836894986,1.3297815076448811e7,0.045893786489461734,0.07504975422816883,0.07865481453720215,0.07471547996688231,0.023999428844797166,0.08918259308125834,8.691568763318947e7,1.2659646244570004,0.4162394222208556,4.443249461261706e-9,0.8966114117442665,70.20940986821199,-822.1082006189222,15.0,1.0,0.8534929809048052,-822.1082006189222,834.1612623513657,-0.1022993214141934,0.450245596605896,4.0,0.0,0.28938620727361836,0.28938620727361836
1015,1,8.144813771865773e7,1.71145989293112e8,1.5576175897676878,0.5541818150367703,1.5805615685916328,0.34028354328489396,26.74189039823423,1.2886627480272768e7,0.17289531903452354,0.0895433900693459,0.03518875440646433,0.07156672092960303,0.046486314977371226,0.2515298928904934,8.061192820514828e7,1.2403562092641787,0.41060199811435005,4.408449477345786e-9,0.723009472976581,67.76629929374742,-829.1012395186209,15.0,1.0,0.9210606622977427,-829.1012395186209,836.8549438704763,0.07599286646541259,0.2839445883712415,4.0,0.0,0.28938620727361836,0.28938620727361836
1016,1,6.961764487240535e7,1.82498025645775e8,1.7975947843621427,0.49548683227767126,2.6220920857835615,0.21484673434232343,29.726686915254007,1.1943670657496154e7,0.017246032094665797,0.15089238412785214,0.08339209129709794,0.18154899598327787,0.012831890113084188,0.040565117886801144,8.28133044334787e7,1.3215131166817624,0.4299389265166744,4.154270750174689e-9,0.6757753830293406,97.55341004571684,-823.4253124983339,15.0,1.0,0.8998653170083896,-823.4253124983339,839.2429294894638,0.1417989470972998,0.26556589523659113,4.0,0.0,0.28938620727361836,0.28938620727361836
