iteration,chain,σ,Q1,Q2,Q3,Q4,Q5,Q6,Q7,r,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
1001,1,14977.440753415689,0.097290087217155,0.10021155051370373,0.10363767376183215,0.08553811463428651,0.11130392609441415,0.09519732977921432,0.11200859776087455,6.98307645603657e8,-1121.946657785104,15.0,1.0,0.6179382991110401,-1121.946657785104,1125.2717905711845,0.2450527228552346,1.339215290544871,3.0,0.0,0.8012702717813321,0.8012702717813321
1002,1,15783.429477342894,0.10842352894001474,0.10246983823404178,0.10120636314843419,0.11620161291031994,0.09358946652614712,0.10761347472764267,0.09096087911663765,5.432704838640766e8,-1123.7030233609782,11.0,1.0,0.9188509027448781,-1123.7030233609782,1126.3165614375482,0.22324737955523233,0.3902107156804959,3.0,0.0,0.8012702717813321,0.8012702717813321
1003,1,13467.293387798722,0.08945270385810024,0.10993764524792515,0.10219908725243225,0.09031211274442862,0.11445275952397567,0.0913520762783159,0.10545217621054141,9.693405879301971e8,-1124.0508595344859,19.0,1.0,0.6993415392832522,-1124.0508595344859,1127.2587229941348,0.3978301815677696,1.3588913493215387,4.0,0.0,0.8012702717813321,0.8012702717813321
1004,1,15018.901510067268,0.11715492835895035,0.0938393272927341,0.09707296831898679,0.11285640673628479,0.0979719119324357,0.12162482368476414,0.09282387787553105,7.949470892784488e8,-1124.6544553798833,27.0,1.0,0.3798740262486914,-1124.6544553798833,1128.3367895900005,0.9201411328278937,4.95237050871151,4.0,0.0,0.8012702717813321,0.8012702717813321
1005,1,15200.934508139571,0.11877968742152696,0.09269942987098974,0.09623319425615472,0.1163889780128417,0.09996018762351823,0.10591790790828358,0.08982103964985302,5.792387476835257e8,-1123.984213766317,31.0,1.0,0.795063763394451,-1123.984213766317,1130.3701173756247,-0.06323869931043191,0.8503283266170456,4.0,0.0,0.8012702717813321,0.8012702717813321
1006,1,13559.420348263271,0.08906239128583689,0.10648033473103487,0.11210080597893175,0.08728709396110576,0.10317977753858652,0.0920982106566443,0.09882400157495451,7.601529792933034e8,-1121.958180678666,7.0,1.0,0.9708843345681364,-1121.958180678666,1127.4332128349115,-0.4562457701479161,-0.4562457701479161,2.0,0.0,0.8012702717813321,0.8012702717813321
1007,1,13473.420042267186,0.08906728210965727,0.10807313138597781,0.10688517122230072,0.08836495420790573,0.10373275446676238,0.10429585614691203,0.11556760794123268,7.191866862349317e8,-1122.3041240384164,23.0,1.0,0.6458963241909005,-1122.3041240384164,1128.1761005654544,-0.07887654158116675,1.0235731751272397,4.0,0.0,0.8012702717813321,0.8012702717813321
1008,1,14931.522180946225,0.08765480919123214,0.08864168800821044,0.10193485337391699,0.0971765726744711,0.08916221034100298,0.10450722933273882,0.1005046681590366,9.851681419334899e8,-1124.2841718263685,11.0,1.0,0.24981578227287657,-1124.2841718263685,1127.3580130529986,0.30784554418369225,9.753653131739611,3.0,0.0,0.8012702717813321,0.8012702717813321
1009,1,15229.63352254351,0.08377583516787916,0.0839808157588612,0.10375178842252686,0.08944061800037836,0.10282730784299413,0.10952667161846615,0.10952378883888203,9.941238153686855e8,-1127.6043877877282,3.0,1.0,0.824750375129453,-1127.6043877877282,1129.5090765680231,0.2789029632392612,0.3317902850799328,2.0,0.0,0.8012702717813321,0.8012702717813321
1010,1,14253.617801142878,0.09508889803655787,0.08507977048338665,0.09358066417658199,0.10838867814401883,0.1066787241968046,0.114650260216145,0.09022092355613845,9.97920852162033e8,-1126.856140895106,3.0,1.0,0.8863291223852654,-1126.856140895106,1132.06842948777,-0.18222341616183257,0.41705091438143427,2.0,0.0,0.8012702717813321,0.8012702717813321
1011,1,14168.064880623357,0.0849189916570873,0.11964507615704355,0.11450936264051798,0.09674457441171737,0.0998427775721619,0.08749618579120079,0.11461518269826676,9.988379245550019e8,-1129.6255115794643,7.0,1.0,0.783821322919968,-1129.6255115794643,1133.4744585970038,0.3319933328912157,2.9973383923988877,3.0,0.0,0.8012702717813321,0.8012702717813321
1012,1,14577.541319118336,0.08639944429121725,0.12595067750794464,0.10930197143550491,0.0955174266141254,0.09986107330112552,0.09042886523355449,0.11442409910892302,9.764628106571788e8,-1127.1334740744821,15.0,1.0,1.0,-1127.1334740744821,1129.791088097505,-2.245732932735109,-3.5969956477931646,3.0,0.0,0.8012702717813321,0.8012702717813321
1013,1,13668.72461957438,0.10641555253673568,0.12672086631616436,0.10853146968507123,0.09094939589617873,0.1018516005043848,0.09036072893205864,0.11325466695621964,9.645445578733857e8,-1126.1539349658215,11.0,1.0,1.0,-1126.1539349658215,1130.5076168137323,-0.856157071055577,-1.5246722778088042,3.0,0.0,0.8012702717813321,0.8012702717813321
1014,1,13866.583510632108,0.09594729595358902,0.1034606084348673,0.10683343957087939,0.11551626668570172,0.0876789223313048,0.10658374617834354,0.09900968252889449,7.797634031056854e8,-1121.541598420146,3.0,1.0,0.9201206169103165,-1121.541598420146,1128.900690537267,-0.7529466891535321,-0.7529466891535321,2.0,0.0,0.8012702717813321,0.8012702717813321
1015,1,14710.042499699022,0.08368681449337217,0.10300143092484597,0.08693771912095907,0.09931771103218608,0.09468284429759509,0.10632414526004591,0.09664842826352316,6.621689310924996e8,-1121.9933366121109,127.0,1.0,0.8629346784513449,-1121.9933366121109,1125.302755958569,0.10340585135759284,0.5505753220058978,7.0,0.0,0.8012702717813321,0.8012702717813321
1016,1,14885.881403204217,0.09061285320200552,0.09133905658923908,0.08663396405117312,0.09508509729462487,0.10049556317148614,0.09659261084508883,0.10046679084261316,9.387265065132295e8,-1122.663307898641,3.0,1.0,0.549668746655152,-1122.663307898641,1126.2883349205276,0.3468828518684859,1.4782486282344962,2.0,0.0,0.8012702717813321,0.8012702717813321
1017,1,14869.619911402615,0.08028567250429106,0.08515835020185582,0.08491977095768231,0.09371355751872766,0.09630034452207789,0.08317653943919948,0.11146988563324378,8.863979909775888e8,-1127.014366892103,3.0,1.0,0.731534991529715,-1127.014366892103,1129.0015348866852,0.6506659916531135,0.6506659916531135,2.0,0.0,0.8012702717813321,0.8012702717813321
1018,1,14617.51905817343,0.08749776301869949,0.10629443823595902,0.09511630735690234,0.09388286637844075,0.10503103335686154,0.09312301612775069,0.11364234371080917,9.221621893860261e8,-1122.516134369946,3.0,1.0,0.9980786635383619,-1122.516134369946,1130.021671682456,-0.7886849317994802,-0.7886849317994802,2.0,0.0,0.8012702717813321,0.8012702717813321
1019,1,13820.778418822712,0.10762629415802584,0.09575875112138973,0.10699867523699988,0.10581650668797075,0.09723411887155109,0.10125340948834119,0.08711964258798703,3.3152550074032545e8,-1122.0540315702815,19.0,1.0,0.8359037341918922,-1122.0540315702815,1126.1915428834195,0.1946737583648428,0.6102808527664365,4.0,0.0,0.8012702717813321,0.8012702717813321
1020,1,13101.184789929583,0.09862794631125604,0.1024608310547131,0.10112690504720712,0.09839910061052355,0.1009084584347574,0.106100299324252,0.09617846941510028,4.7475090330013275e8,-1120.9494757494538,11.0,1.0,0.8534070581104096,-1120.9494757494538,1124.4921385146004,-0.6050202093861117,-0.6050202093861117,3.0,0.0,0.8012702717813321,0.8012702717813321
1021,1,14788.356508294686,0.10644940327318544,0.10316377744811485,0.10701836977837248,0.10492429004576309,0.10396635785655146,0.08899903259592709,0.10830609666604354,8.955436483892355e8,-1121.3272946284571,7.0,1.0,0.6502602799540609,-1121.3272946284571,1126.551623513811,0.05095474156905766,0.7612936313578302,2.0,0.0,0.8012702717813321,0.8012702717813321
1022,1,13501.679250705221,0.10194561627487105,0.08992424793245596,0.07695988635042135,0.09845084048072546,0.09958852159722166,0.11628542282273528,0.09309940059769571,8.789590773681785e8,-1124.7416491624201,3.0,1.0,0.5849586097738597,-1124.7416491624201,1127.71662741131,0.6092339636593351,0.6941688494985101,2.0,0.0,0.8012702717813321,0.8012702717813321
1023,1,14108.437109871194,0.0998142550814839,0.09036586451081659,0.08282255332146869,0.09836380979759779,0.09543692772676374,0.11808985027284552,0.09209333546457601,2.7148632169194233e8,-1124.9126702452222,15.0,1.0,0.9858716960628545,-1124.9126702452222,1128.5860515327615,-0.7124150514418943,-2.1071070602818054,3.0,0.0,0.8012702717813321,0.8012702717813321
1024,1,14334.887521546065,0.09945534429669006,0.10543122214743254,0.09024818177359295,0.10363869844769734,0.1017125444173258,0.0989440538556444,0.10259132812750749,8.657440599020078e8,-1119.9961046762987,7.0,1.0,0.5801396117746387,-1119.9961046762987,1128.4340036596825,-0.008578256234386572,1.0623915397479777,2.0,0.0,0.8012702717813321,0.8012702717813321
1025,1,13425.973200740278,0.10952489300559931,0.09005927207433308,0.11457433488988018,0.10022891484186215,0.09163094596403451,0.10643662119060682,0.0962658460225886,6.802515463634415e8,-1121.9880042397408,3.0,1.0,0.6086249350015417,-1121.9880042397408,1126.815233245957,0.1874563074300113,1.14311846804776,2.0,0.0,0.8012702717813321,0.8012702717813321
1026,1,14121.874942839511,0.10381071886172852,0.09664764150137146,0.10419529452357977,0.09272556362428577,0.08746825200333509,0.09071636918031965,0.09659400112840524,5.477602727825301e8,-1120.8117496597526,11.0,1.0,0.9851459604251747,-1120.8117496597526,1123.7922602757742,-0.19154210804140348,-0.20000485997934447,3.0,0.0,0.8012702717813321,0.8012702717813321
1027,1,13500.515394879456,0.11346757602648425,0.10236322153360954,0.10458939433670045,0.10384466534264075,0.10832206073003943,0.09283807074709587,0.08987373386860359,9.068951494754652e8,-1122.082891493205,3.0,1.0,0.4551884543791527,-1122.082891493205,1127.867704245081,0.23236028656515373,1.3979095696809054,2.0,0.0,0.8012702717813321,0.8012702717813321
1028,1,14396.20732550751,0.09230322395841847,0.10232126411100691,0.09091205403353614,0.09362306604114322,0.09562572741346471,0.10177883927114287,0.10094853179263437,4.695980350681662e8,-1120.3204139044085,3.0,1.0,0.9915566740584724,-1120.3204139044085,1123.8043702073296,-0.46343697521297145,-0.46343697521297145,2.0,0.0,0.8012702717813321,0.8012702717813321
1029,1,14679.775540365374,0.09197266409248177,0.09525854630664563,0.0883569345250367,0.09428512281830681,0.11200343085949825,0.10741994583540702,0.09144596406085059,3.9429777472486025e8,-1122.4051761798041,3.0,1.0,0.7035212013946593,-1122.4051761798041,1124.2668710628425,0.3387560983305775,0.5217069496393378,2.0,0.0,0.8012702717813321,0.8012702717813321
1030,1,13633.172049940094,0.10969016284605643,0.09222706279537458,0.09064929115174875,0.09549334389292899,0.09463242971692647,0.09871109871691505,0.10522713170317097,6.953314087760372e8,-1120.7594028527817,3.0,1.0,0.7384250985525709,-1120.7594028527817,1128.2024759473984,-0.4044874428427647,0.7421921019708861,2.0,0.0,0.8012702717813321,0.8012702717813321
1031,1,15657.317070570241,0.10212168944357933,0.09071552486146253,0.09888536672634075,0.08685514939153106,0.08795470329730867,0.09806621385744961,0.1090135567805066,5.2314444477382624e8,-1123.4500218757707,55.0,1.0,0.8111562873845202,-1123.4500218757707,1125.2715481118234,0.3731453966875051,0.5149892480483231,5.0,0.0,0.8012702717813321,0.8012702717813321
1032,1,14133.772884242151,0.0960692900819181,0.10726724461179206,0.09453482843041337,0.09148269840657615,0.10623134471782333,0.10244197599327598,0.09494182348514502,8.683565137462147e8,-1120.432588964785,27.0,1.0,0.957099336050341,-1120.432588964785,1125.4151565120972,-0.4472507297884931,-0.5501758556931691,4.0,0.0,0.8012702717813321,0.8012702717813321
1033,1,14490.333861688807,0.0994638356854803,0.08550011471239538,0.08764048153254599,0.10370733170948708,0.1094813865800139,0.11267779987393106,0.09502450935302328,4.375364082219263e8,-1122.7407912447711,3.0,1.0,0.5614960468829312,-1122.7407912447711,1127.585480444303,0.15920958852416334,0.9896510755670533,2.0,0.0,0.8012702717813321,0.8012702717813321
1034,1,14685.742483130336,0.09486888741196174,0.09389091279343405,0.0897067068034875,0.10299370747583517,0.08408531978705196,0.09855507985164824,0.0929148188732571,5.597016191896346e8,-1121.9909049835978,3.0,1.0,0.7433034732721722,-1121.9909049835978,1128.2941279021218,0.14735762473787872,1.0025974776742714,2.0,0.0,0.8012702717813321,0.8012702717813321
1035,1,14416.346311144833,0.09701455460436942,0.10852691475282362,0.09537996398219488,0.09336659503628157,0.1130720818979004,0.10288822366932641,0.11021967567347336,8.769196839373646e8,-1121.3047297103678,3.0,1.0,0.81675795051072,-1121.3047297103678,1124.7654365253507,0.10927451148131695,0.5909705144954387,2.0,0.0,0.8012702717813321,0.8012702717813321
1036,1,13575.685654965178,0.1070041756440111,0.09425701337758216,0.11226108763184198,0.10258548364210493,0.08876771763321434,0.10216378569145594,0.09440936842046725,8.921986007124954e8,-1121.7429765111065,7.0,1.0,0.7468896903771454,-1121.7429765111065,1125.5390074026484,0.009677653443304735,0.9880777492282959,2.0,0.0,0.8012702717813321,0.8012702717813321
1037,1,13664.34798321834,0.10274909766230815,0.08989962327122465,0.10370154190314652,0.09419417573505404,0.08197620585032842,0.09157339207335748,0.08432167073664715,5.294475107583055e8,-1123.6470137235417,3.0,1.0,0.7766416043309609,-1123.6470137235417,1126.885458184331,-0.0010876743799599353,1.1082228621594368,2.0,0.0,0.8012702717813321,0.8012702717813321
