iteration,chain,σ,Q1,Q2,Q3,Q4,Q5,Q6,Q7,r,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
1001,1,10434.71476826345,0.00643080074800816,0.019134706920639465,0.013215214746779355,0.023982477359344175,0.14239258905926064,0.007202072865489388,0.09475158180512978,1.2361196332799448e8,-307.3795412668242,4.0,1.0,0.385663001024407,-307.3795412668242,311.01813140796037,0.2578166142455416,1731.6562272091644,2.0,1.0,0.47829034980453305,0.47829034980453305
1002,1,10231.834446565457,0.010660007054919098,0.018756427358068747,0.015339264706921155,0.01295727829079968,0.09817591542162508,0.008623098975940994,0.0805135941288615,1.3194251356787077e8,-307.0896482381819,7.0,1.0,0.9940982428679151,-307.0896482381819,309.3598752488996,0.014518374926012712,-0.6927974685295339,2.0,0.0,0.47829034980453305,0.47829034980453305
1003,1,10409.438570783814,0.12722160572212526,0.0904473454284757,0.020605161796605893,0.0021600558444293295,0.10364524017006749,0.019836033192845666,0.0025498477085320165,7.531674018283406e7,-307.89846423712675,7.0,1.0,0.8663122158361255,-307.89846423712675,316.76157414778595,-0.2694613549529663,0.555009699697564,3.0,0.0,0.47829034980453305,0.47829034980453305
1004,1,8589.263645509163,0.07612136827069749,0.10317990271732995,0.21187833340319645,0.12489054880055053,0.13175918095510014,0.044888517302768396,0.0008840575898816574,1.0599767948553124e8,-308.65116686097184,7.0,1.0,0.8686569263056023,-308.65116686097184,312.76388990097604,-0.20353356427074232,-0.5685535667718682,3.0,0.0,0.47829034980453305,0.47829034980453305
1005,1,9671.303302039893,0.09223786694367893,0.11279777105702125,0.018716596902622545,0.031525487228239814,0.20863400086166503,0.034255192881116246,0.002193614117092479,1.2982678102629694e8,-305.66951064444555,7.0,1.0,0.41413641201624485,-305.66951064444555,317.42092013403175,0.3102068634761963,1.6231403557688964,3.0,0.0,0.47829034980453305,0.47829034980453305
1006,1,10558.298422069927,0.010046200743900923,0.0786056975831805,0.06332317768478798,0.01641360099015675,0.048498332187143646,0.12584673405463986,0.06507654169337677,1.427798102451514e8,-305.5601040295901,7.0,1.0,0.7619232584853906,-305.5601040295901,312.0184429735319,0.03231850600593589,1.1807772446252898,3.0,0.0,0.47829034980453305,0.47829034980453305
1007,1,11728.51149762991,0.0032416144093098793,0.07635350259013204,0.06300847878761351,0.00789764412220643,0.09490344624132308,0.1287150242364244,0.03725854051546318,1.380159194720928e8,-308.7179257199428,7.0,1.0,0.8645157215249971,-308.7179257199428,314.3844841888671,0.004978788441007964,-1.3048523349257266,2.0,0.0,0.47829034980453305,0.47829034980453305
1008,1,7695.946755145741,0.03394489936589316,0.11338439387160419,0.06971293925859313,0.03570127947920704,0.10243390129808577,0.021031796592438663,0.11015321055979004,1.372838440875905e8,-302.1639975026135,7.0,1.0,0.9313688271674495,-302.1639975026135,311.2720460912565,-0.514554553417554,-0.514554553417554,3.0,0.0,0.47829034980453305,0.47829034980453305
1009,1,11346.437446898259,0.17757102701039623,0.05189134718024283,0.10129008181310957,0.06372628126173614,0.05253159818820406,0.09018348721024387,0.054712895630796544,5.93871273499472e7,-304.16989592272984,7.0,1.0,0.9045771918872026,-304.16989592272984,305.07041335007904,0.2856928478775558,0.2856928478775558,3.0,0.0,0.47829034980453305,0.47829034980453305
1010,1,7617.453803767238,0.022627828483343014,0.0689246310530995,0.08404872325022732,0.005716452741513279,0.1245186554609916,0.017072214893076334,0.04510484594117948,1.4276134093666297e8,-306.0450715459558,8.0,1.0,0.6205198388319566,-306.0450715459558,308.48325476108977,0.3205154138128137,1028.3109485040795,3.0,1.0,0.47829034980453305,0.47829034980453305
