iteration,chain,Q1,Q2,Q3,Q4,Q5,Q6,Q7,R,obj,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
1032,1,0.012958294073146684,0.003997572024296288,0.0006907331369374975,0.0077416758264801655,0.004560977918934868,1.6910831987039398e-5,0.014916601978787605,1.6543138392911905e8,-0.1847450955254455,-17.389973027805603,7.0,1.0,0.9760741844913425,-17.389973027805603,19.347439895350323,0.00375269765055819,0.1788097824740298,3.0,0.0,0.3736889725390187,0.3736889725390187
1033,1,0.009708202061111311,0.020924934913188097,0.0005998804537365142,0.01717145843130087,0.023215415131428347,8.811678440840441e-6,0.0069375005128128955,1.866967354885515e8,0.03317680059737303,-19.232932612355093,7.0,1.0,0.9767510447035725,-19.232932612355093,20.937412926662144,0.1324183538477115,-0.22992128685371327,3.0,0.0,0.3736889725390187,0.3736889725390187
1034,1,0.010230905766435493,0.00393973647895872,0.00767651520593662,0.004778115437809056,0.0009565149226853723,1.6634134205026107e-6,0.01330889171475253,2.2719943505493215e8,0.12099948415349862,-18.859280648241874,7.0,1.0,0.930441849876222,-18.859280648241874,22.156156543689296,0.03733852928826664,0.380848540476201,3.0,0.0,0.3736889725390187,0.3736889725390187
1035,1,0.00955019263784367,0.01030447178615656,0.006542791331262821,0.006737141028741949,0.01712446219872623,9.32636986715896e-5,0.005913768516868583,1.7128796713220862e8,-1.6248453789972706,-14.229077457069781,11.0,1.0,0.8848505707109411,-14.229077457069781,20.90522774505027,-0.7740792767851694,34.68522872988612,3.0,0.0,0.3736889725390187,0.3736889725390187
1036,1,0.012638347834132289,0.010959290230247665,0.004457169224072131,0.010700018290336137,0.0017730912292682872,9.21898739307228e-5,0.009338623430615095,2.1305617197218505e8,-0.15068636958216353,-13.44015898807576,7.0,1.0,0.746136184906384,-13.44015898807576,16.590198296668255,0.1939983829145433,0.8314654102222612,3.0,0.0,0.3736889725390187,0.3736889725390187
1037,1,0.013733953503789701,0.010646784281580918,0.0030775344013630793,0.008297441432443214,0.0019236519960472282,7.221293299928066e-5,0.0032995007514160218,2.374809022205348e8,0.3121700524533324,-15.4485808220982,7.0,1.0,0.9061711839230409,-15.4485808220982,16.542902007625273,0.11665079710423498,0.21395819531472426,3.0,0.0,0.3736889725390187,0.3736889725390187
1038,1,0.0051504222641763344,0.00945179188002601,0.0029927998747361706,0.01968468411440027,0.0015150402383540967,0.00018331912708753056,0.004265033748952085,2.1400757617473292e8,-0.6089342331277939,-14.847950031908661,15.0,1.0,0.5818362565299408,-14.847950031908661,18.082674892611653,0.05903450631510765,14.273179927594843,3.0,0.0,0.3736889725390187,0.3736889725390187
1039,1,0.0031530741174015517,0.0077580994497174404,0.014457223876615686,0.011482678448146755,0.0015124703887672934,0.00011511103476549902,0.010796257474431161,2.2196070636298317e8,-0.6755758235138413,-14.204961303702927,7.0,1.0,0.994304467659431,-14.204961303702927,18.10074365940846,-0.3193694704485388,-0.3193694704485388,3.0,0.0,0.3736889725390187,0.3736889725390187
1040,1,0.003021082862155237,0.01238020399604569,0.016587859278115284,0.014804800327756353,0.0021239434628645085,0.00020505378634065523,0.006724216013580359,2.1699189484179345e8,-0.681006216193184,-13.747353525369348,7.0,1.0,0.9634148157579981,-13.747353525369348,17.10376108893764,0.03274094452738652,-0.27583366179202784,3.0,0.0,0.3736889725390187,0.3736889725390187
1041,1,0.010764610939720507,0.013617623762833543,0.00797037780828647,0.01199997692756255,0.0026649027526715694,0.003047433386337587,0.009790112382751653,2.2387177328873408e8,1.1717973941077546,-10.190572611815826,7.0,1.0,0.7906255401548747,-10.190572611815826,16.701879528716702,-0.10554283669077336,1.3439418346396472,3.0,0.0,0.3736889725390187,0.3736889725390187
1042,1,0.00900838180293075,0.01061804832492477,0.0143841103960726,0.0105640684720249,0.01600085666538727,0.009429806673825428,0.004893744671984051,1.9412706945303378e8,0.5838771164800274,-8.481258655075564,7.0,1.0,0.9470309332826129,-8.481258655075564,12.2463543916301,-0.4282746200294394,-0.4282746200294394,3.0,0.0,0.3736889725390187,0.3736889725390187
1043,1,0.007043554703361749,0.007386320881817696,0.006734680058332643,0.006015729074989454,0.005350645483313924,0.009204158859065887,0.006322079432100484,2.199487552499637e8,0.4127747182047937,-8.611499357701371,7.0,1.0,0.9971314921448399,-8.611499357701371,9.274886138105433,0.008141204165230675,-0.033651555924262055,3.0,0.0,0.3736889725390187,0.3736889725390187
1044,1,0.012440489632645428,0.011157755584217185,0.00698717025243715,0.0125237540078148,0.0078331184580563,0.008333876484126366,0.010321265208755339,2.2795402933961332e8,0.7431595563274829,-8.418409349528936,3.0,1.0,0.9456290492766389,-8.418409349528936,13.226062829083563,-0.2075242017336656,-0.2075242017336656,2.0,0.0,0.3736889725390187,0.3736889725390187
1045,1,0.006073908442997282,0.012967167628048617,0.015106951043802884,0.009615322006637636,0.012628853755885261,0.010039543296919966,0.011231919236404547,1.9000810902120435e8,0.6067822084616861,-8.261379972973398,7.0,1.0,0.9247613477315052,-8.261379972973398,11.314377610967785,-0.089186823883594,0.15625349148518985,3.0,0.0,0.3736889725390187,0.3736889725390187
1046,1,0.00576448741281873,0.009633239373194673,0.011659708371405652,0.008459768443580843,0.007816869092077445,0.01860463103156625,0.02476578020051094,2.0350700441668636e8,0.8475319806451393,-10.428414418793734,3.0,1.0,0.8765210220535732,-10.428414418793734,11.244857807452338,0.2775788516051403,0.2775788516051403,2.0,0.0,0.3736889725390187,0.3736889725390187
1047,1,0.0018856239310791217,0.016657928411792887,0.013767314830075563,0.008961724703524139,0.012942083970004476,0.00361497231846989,0.009607093684385662,1.8071798122797397e8,1.4813115156785155,-11.078176543963425,7.0,1.0,0.8588728525920539,-11.078176543963425,14.242676265915588,0.05053183616014323,0.48509264273255326,3.0,0.0,0.3736889725390187,0.3736889725390187
1048,1,0.013356984052587286,0.004521156804413078,0.007401030568130647,0.008908814580543049,0.005034256003965059,0.01862835530646068,0.001330544618165961,2.1929165792314792e8,-0.7644914912432562,-10.93641926625336,7.0,1.0,0.9221214976795464,-10.93641926625336,13.965415778336117,-0.0034471052422180293,0.3945808052700528,3.0,0.0,0.3736889725390187,0.3736889725390187
1049,1,0.00401048281803907,0.010396332248681193,0.010953939017036814,0.0027989872148277274,0.011852920033161527,0.0022234456346057908,0.016217765969393727,1.7323357933215654e8,-0.6640995734243633,-10.711998860340316,7.0,1.0,0.7396614862524498,-10.711998860340316,16.266802269108226,0.3107960088769701,0.6622653122547995,3.0,0.0,0.3736889725390187,0.3736889725390187
1050,1,0.0032197577769648568,0.01105020855291849,0.0029514163657386417,0.005161159103073392,0.007665383142856912,0.0020746195790031117,0.0035003447058318373,2.4181504486644685e8,0.39400599664959435,-12.220334729077397,7.0,1.0,0.8851584023303251,-12.220334729077397,14.908068868943237,0.16927841710889346,0.21078423721414907,3.0,0.0,0.3736889725390187,0.3736889725390187
1051,1,0.005275987266890844,0.01629146090501973,0.0031217228522950574,0.0056567115564822535,0.007076609182104041,0.0016145675486969793,0.0038418100327679235,2.3585582419404417e8,0.21488550003230172,-11.69745108017608,7.0,1.0,0.9974378677009733,-11.69745108017608,13.847551726857596,-0.0329550945230217,-0.17886866221637376,3.0,0.0,0.3736889725390187,0.3736889725390187
1052,1,0.007822530395723488,0.0030987024441575875,0.019806801711370507,0.015094951637009649,0.002293123454260715,0.019413163238163157,0.0037149332460748386,1.6510016362751377e8,-1.292952714397311,-13.01724428667849,7.0,1.0,0.9719273341097024,-13.01724428667849,15.060354558464713,-0.018092017050634013,0.15697097411202776,3.0,0.0,0.3736889725390187,0.3736889725390187
1053,1,0.005991523619560478,0.0027019347945215527,0.0015778818448390244,0.008191958110291456,0.002059256850390915,0.005159726336445135,0.010546498035278613,1.6377823582911423e8,-1.1931398101098059,-12.707919833020252,7.0,1.0,0.7373657420680978,-12.707919833020252,16.740754690388016,0.2426121431400432,0.9408197505894371,3.0,0.0,0.3736889725390187,0.3736889725390187
1054,1,0.015115175359503212,0.0026778228403017126,0.005254193303123414,0.0026540436147783806,0.02056674134722816,0.011997656982549561,0.0037946505693299674,1.8726326157748365e8,-1.0812043999015393,-11.798276858261142,7.0,1.0,0.9765868329267634,-11.798276858261142,15.067430509394484,-0.0883712021503289,-0.19613152287431568,3.0,0.0,0.3736889725390187,0.3736889725390187
1055,1,0.003547099336370727,0.004885996934770844,0.0032613271482320374,0.0012914488765261866,0.0026746645114083733,0.006858551769977032,0.006670876601273705,1.5895531741519022e8,-0.43529826122693793,-12.888114033485333,7.0,1.0,0.9453796945953225,-12.888114033485333,15.897814677505288,0.08236081946749252,-0.13832136116199933,3.0,0.0,0.3736889725390187,0.3736889725390187
1056,1,0.015709773408118494,0.00873355023850817,0.00029188761418334037,0.0007334911741275892,0.004410373427188348,0.005400609369892577,0.012816285399266228,2.376112567217965e8,-2.2213322019880968,-16.935275745082933,31.0,1.0,0.9015568749076529,-16.935275745082933,20.451192451851274,-0.05114089947670308,0.8708330314251143,4.0,0.0,0.3736889725390187,0.3736889725390187
1057,1,0.007136333791929538,0.007330007296612998,0.0001905701667380373,0.0004999000241782485,0.01182587444386261,0.01031409386623195,0.018459179824481045,2.0807764052622712e8,-3.0661081208131598,-18.921050212979154,7.0,1.0,0.9840150337842217,-18.921050212979154,21.243991428431723,-0.01883844308701299,-0.07574127059687541,3.0,0.0,0.3736889725390187,0.3736889725390187
1058,1,0.011356835756913776,0.014798567357768706,0.00040691350842445945,0.004915752308921294,0.004483832872144633,0.008230860195665015,0.004113987349235545,1.8836215270941275e8,0.5374610064894445,-11.797555140635817,7.0,1.0,1.0,-11.797555140635817,19.959324553353824,-0.14704548612949253,-0.226277896803591,3.0,0.0,0.3736889725390187,0.3736889725390187
1059,1,0.0024438565146552714,0.009405658750867164,0.0004506452377007341,0.013506327717441471,0.01746850087190768,0.0042684818436529645,0.003275000589025818,2.1845525572619617e8,-0.5038560454659284,-12.945225861193643,7.0,1.0,0.8911290519231917,-12.945225861193643,15.152695673528312,0.07468975872635575,0.1665911719392117,3.0,0.0,0.3736889725390187,0.3736889725390187
1060,1,0.009001030870327225,0.02058917655337259,0.0041253183342525755,0.004799084031458041,0.007270700184998011,0.0028203901232457065,0.002289532625889395,1.86911674604528e8,-0.8773105284321916,-11.509352259894822,15.0,1.0,0.9889309608616974,-11.509352259894822,16.704184089083213,-0.02405229069822923,-0.27674966454859984,3.0,0.0,0.3736889725390187,0.3736889725390187
1061,1,0.001788514626576119,0.003728923717169723,0.01930307920744446,0.01746880903640484,0.0091267445821047,0.013129617791322434,0.011323939671004814,2.14544551235582e8,1.678703423328269,-12.040472146533455,7.0,1.0,0.951936248268168,-12.040472146533455,15.767261591446301,0.04986696020073467,-0.23178129006901926,3.0,0.0,0.3736889725390187,0.3736889725390187
1062,1,6.933427860512206e-5,0.005690307220941126,0.004882908335628752,0.006294295619882502,0.010363348532850583,0.005899897806580176,0.007135159182156083,1.8343601794923997e8,-0.8386231486296151,-13.38348161074827,15.0,1.0,0.8956554984320388,-13.38348161074827,18.756764742196072,0.0766482119240699,-1.1543515810283935,3.0,0.0,0.3736889725390187,0.3736889725390187
1063,1,0.00012031719771959774,0.006493923331129758,0.0046112982375487105,0.006465823658227515,0.008605723740381,0.0053422455147819296,0.0023806193600618255,1.911707981038366e8,0.35230338633825153,-13.355624585725336,7.0,1.0,0.7914370258574309,-13.355624585725336,23.578907224149695,0.08541529475088794,2.655307985277556,2.0,0.0,0.3736889725390187,0.3736889725390187
1064,1,0.011334635807307581,0.001885845155086673,0.009373754156286013,0.013424813722445935,0.004213798303743631,0.0017204907384695373,0.003371278680012899,2.0499249032633853e8,1.1717763035762108,-11.81346131727628,15.0,1.0,0.9232640542845396,-11.81346131727628,17.366077310953727,-0.35676333628022405,3.4502574988865575,3.0,0.0,0.3736889725390187,0.3736889725390187
1065,1,0.00826028108976255,0.005861028275666166,0.0074294183904565865,0.006233927423107969,0.017506337258026302,0.019556431130112753,0.001274962257654083,1.930248125705461e8,-1.3609563226912327,-11.658138406280749,15.0,1.0,0.9860542433908904,-11.658138406280749,14.54498500620544,-0.23462441032881465,-0.2571804072204156,3.0,0.0,0.3736889725390187,0.3736889725390187
1066,1,0.0012713681333406362,0.015498403082861921,0.00895702619358505,0.004296554545272376,0.0059029971501934645,0.003356082804222147,0.0006760714001416518,2.0815321157031184e8,-0.03669857841509505,-12.78114109330496,7.0,1.0,0.9458339535230363,-12.78114109330496,15.12944382446473,0.051204167020619806,0.10665965674335354,3.0,0.0,0.3736889725390187,0.3736889725390187
1067,1,0.005206602874082891,0.009168930559309774,0.013083476131442532,0.0059314524693601265,0.007009203880529102,0.01734374643320419,0.0009838209805406587,1.7325679097456473e8,0.09055874499259234,-10.744703904748905,7.0,1.0,0.9548803761073444,-10.744703904748905,15.157119999063678,-0.17054197556777417,-0.5195117742879329,3.0,0.0,0.3736889725390187,0.3736889725390187
1068,1,0.013038574061872256,0.0009711961646674998,0.018854253529659363,0.004574992611285579,0.007897286588865723,0.009231280142994461,4.952080892654403e-5,1.7325396148935655e8,-0.07241755025224245,-15.593479239688627,15.0,1.0,0.5705671920708325,-15.593479239688627,19.709623503869743,0.5337887331669542,0.6664865267152145,4.0,0.0,0.3736889725390187,0.3736889725390187
1069,1,0.014473492690407319,0.022058940724031924,0.0011001415999368851,0.015968513070305224,0.003610886368257573,0.014664565323238562,0.00012644631836153316,2.3904270798503798e8,-0.34738438512125963,-16.44611915182585,15.0,1.0,0.7819170732713208,-16.44611915182585,20.35916217614415,0.15209040094532256,1.663763137576744,4.0,0.0,0.3736889725390187,0.3736889725390187
1070,1,0.005154402152236742,0.005692406977815443,0.0015330973799628318,0.009084614444557368,0.004019861475127765,0.006854326236830059,7.661834055592967e-5,2.4875568420525387e8,-0.9164399246687125,-17.744058820457372,7.0,1.0,0.9996903711516587,-17.744058820457372,19.799865303418613,-0.006785215658105415,-0.16422370626521143,3.0,0.0,0.3736889725390187,0.3736889725390187
1071,1,0.00805771202447239,0.014654595875264954,0.01924678159694395,0.003377196028928024,0.0024027516275308396,0.005125897431117364,3.3815863954508385e-5,2.4953171326431027e8,-0.0760119823871207,-19.44026779774747,7.0,1.0,0.9202454392288176,-19.44026779774747,23.17154730852695,-0.3644216780704532,0.7860191029063088,3.0,0.0,0.3736889725390187,0.3736889725390187
1072,1,0.002186911629758552,0.022047763092381833,0.007644142206369491,0.018554864535004156,0.03111717340228689,0.02277961290154385,1.9871407217654182e-5,2.4752108615524584e8,0.0898253598049503,-22.878054575408225,7.0,1.0,0.8732793767522585,-22.878054575408225,28.908190928101355,-0.7466565666760019,-1.4726389632601098,3.0,0.0,0.3736889725390187,0.3736889725390187
1073,1,0.0038701987941508653,0.004587146438491546,0.00472023947228061,0.009329551329211047,0.0023637166092011397,0.003814789952554162,0.00016819960732801723,1.8133595572531584e8,0.6534374414520117,-14.145769998270573,7.0,1.0,1.0,-14.145769998270573,24.428384895129795,-1.0639578603073296,-1.338186962666061,3.0,0.0,0.3736889725390187,0.3736889725390187
1074,1,0.0017755980373016372,0.002530333544798894,0.012316793228771607,0.011111034730306129,0.0011742293168067758,0.001476289052346774,0.00027089602553876773,1.9502531001735687e8,-0.49005602392114717,-15.940907354730864,7.0,1.0,0.9722642747160471,-15.940907354730864,18.70824089581235,-0.0021350627260687816,0.057182423511353164,3.0,0.0,0.3736889725390187,0.3736889725390187
1075,1,0.023500769017382163,0.010983476530786618,0.004828233024298634,0.003005426051831448,0.01465406121761605,0.01953591740161786,0.0010551338324167256,2.1317091722755656e8,0.03058491291555626,-12.729378934963831,15.0,1.0,0.8976468093598888,-12.729378934963831,18.21236456932575,-0.08211245521316712,0.8549390943583752,3.0,0.0,0.3736889725390187,0.3736889725390187
1076,1,0.023500769017382163,0.010983476530786618,0.004828233024298634,0.003005426051831448,0.01465406121761605,0.01953591740161786,0.0010551338324167256,2.1317091722755656e8,0.03058491291555626,-12.729378934963831,3.0,1.0,0.001085839219283564,-12.729378934963831,18.09504125635921,0.0,14.606753193631079,2.0,0.0,0.3736889725390187,0.3736889725390187
1077,1,0.0016091332509296057,0.003273109360625275,0.0018648427399194601,0.004383821310412401,0.004724823123875709,0.0014125776203033139,0.0024029729413933085,1.9010092041399312e8,-0.3220435424082746,-13.908385919896858,7.0,1.0,0.6194572100117257,-13.908385919896858,19.361078667030874,0.9842370608575735,1.2630838463697174,3.0,0.0,0.3736889725390187,0.3736889725390187
