iteration,chain,σ1,Q1,Q2,Q3,Q4,R,g,P11,alpha,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
514,1,0.55507451641787,3.4348226671363545e-9,5.122944743243414e-7,4.899062198386831e-7,0.00010127232518417526,0.09383083436016061,9.820101392161048,1.121837747991919,0.9801686517095363,-139.0254221979139,7.0,1.0,0.8627076939178766,-139.0254221979139,142.9024939826564,0.20090340803076856,0.323378764130581,3.0,0.0,0.8000902726678718,0.8000902726678718
515,1,0.5787239541234571,3.3290465004943036e-9,5.04866596689391e-7,5.064343007329288e-7,9.73904441713814e-5,0.11424298117106266,9.81542990291951,0.9060325590768575,1.014682587165388,-138.6467596169821,15.0,1.0,0.6685708416744378,-138.6467596169821,144.89891920619147,0.2576313651343014,1.0139238777230162,3.0,0.0,0.8000902726678718,0.8000902726678718
516,1,0.5607006579995123,3.3868473967970708e-9,4.974561073028747e-7,4.927698558830991e-7,0.00011025154963437046,0.09722281438838612,9.800096213588333,1.1233379713327025,0.9838476671927412,-136.54300074382843,15.0,1.0,1.0,-136.54300074382843,139.79080688977885,-0.5529409661621116,-1.0876067595022505,3.0,0.0,0.8000902726678718,0.8000902726678718
517,1,0.576953109850292,3.293497785923668e-9,5.025228725769984e-7,5.096955765330411e-7,9.179696763072216e-5,0.10606927967386283,9.8218254968286,0.9177169015960234,1.0137957143113734,-137.3230193891332,11.0,1.0,0.9937582413145717,-137.3230193891332,138.6040975202055,-0.0859491697079875,-0.46891462869317024,3.0,0.0,0.8000902726678718,0.8000902726678718
518,1,0.5731080375789598,3.4883125739072964e-9,4.921283767908758e-7,5.022046248176035e-7,0.00010519214042145843,0.107253577933096,9.818063737790478,0.9764124430937666,1.004313985352973,-135.4147749408289,3.0,1.0,0.8049557603673544,-135.4147749408289,141.86808599483865,-0.4006366586900185,0.4956420319617507,2.0,0.0,0.8000902726678718,0.8000902726678718
519,1,0.5638810785708496,3.1560913102634118e-9,5.085086855780522e-7,4.928997435593089e-7,9.672400481926497e-5,0.10174068594244441,9.818272185262261,1.1593863986115607,1.0035615414185912,-137.44828255756235,3.0,1.0,0.4371618019745486,-137.44828255756235,140.40255587144833,0.8627251497878206,0.8972645396107168,2.0,0.0,0.8000902726678718,0.8000902726678718
520,1,0.5823126195075602,3.2629634762867344e-9,5.189174543751436e-7,5.060185032128127e-7,0.00012281860264049576,0.10443332738012517,9.80586370390935,1.119884596711295,0.9967464306707418,-139.60438212855138,7.0,1.0,0.7315915857932921,-139.60438212855138,145.64654727901913,-0.5474402341446307,0.6772739968017447,3.0,0.0,0.8000902726678718,0.8000902726678718
521,1,0.5782492983723263,3.294317406731335e-9,5.112263878488332e-7,5.054088774842985e-7,0.00012263762596836854,0.10218277657121365,9.786936515722054,1.141045601160803,1.0045695209426908,-138.88460597767016,31.0,1.0,0.7077643465084582,-138.88460597767016,143.66788777508538,0.008548784658529485,0.9926620915338447,4.0,0.0,0.8000902726678718,0.8000902726678718
522,1,0.5732046832846087,3.263549376572315e-9,4.936651685163167e-7,4.952140458706906e-7,8.887360094390475e-5,0.10080178515292436,9.822534851873728,0.9431743979493201,0.9784646014242884,-137.86691462102934,3.0,1.0,0.9079613047884244,-137.86691462102934,144.24502341110534,-0.1727196291598716,0.32312423872662066,2.0,0.0,0.8000902726678718,0.8000902726678718
523,1,0.5717005513029652,3.250423416804196e-9,4.916080013601715e-7,4.958497411305692e-7,8.62410659017559e-5,0.08937499533347093,9.794345863250026,0.9688805679598685,0.9886693989788256,-137.17969630096016,15.0,1.0,0.9810175374829279,-137.17969630096016,141.09286647389487,-0.241707291236537,-0.43643826747222647,4.0,0.0,0.8000902726678718,0.8000902726678718
524,1,0.577837191008288,3.461925747328162e-9,5.13134372527133e-7,4.99895443202962e-7,0.00010347163380472081,0.09758210903841917,9.833048266170099,1.0939852571927637,1.0074305094609417,-136.67855122898214,7.0,1.0,0.967936204866738,-136.67855122898214,140.3472488326681,-0.028749040084107946,-0.26035651888977895,3.0,0.0,0.8000902726678718,0.8000902726678718
525,1,0.5708416777555334,3.3942943073142254e-9,4.89331817425327e-7,5.002637344104587e-7,8.877099446574183e-5,0.09002418650111597,9.843564096442137,1.0927285773453703,0.9892106936997294,-137.5275354480149,7.0,1.0,0.7712623781554184,-137.5275354480149,141.05132247895972,0.036592837113460064,0.4670681874945899,3.0,0.0,0.8000902726678718,0.8000902726678718
526,1,0.5706354832346304,3.462324583266859e-9,5.103716438943544e-7,4.972405603003408e-7,9.619923298510105e-5,0.09848755208078365,9.849172144208392,0.9925208452534601,0.9853066802985935,-137.80453669558443,47.0,1.0,0.9225919327241704,-137.80453669558443,141.8223415978661,0.08694958694684374,0.3616158820602777,5.0,0.0,0.8000902726678718,0.8000902726678718
527,1,0.5587187991980961,3.195590392839728e-9,5.077434250417104e-7,4.910813324696811e-7,9.37512468753676e-5,0.09388531731271714,9.772601390463882,0.9695878420284175,1.0095181413033465,-138.65522782556346,27.0,1.0,0.8903298279140273,-138.65522782556346,143.4544005513954,0.1453549430050316,0.4467927135793559,4.0,0.0,0.8000902726678718,0.8000902726678718
528,1,0.5834222113518949,3.3610043991034214e-9,4.951867200917199e-7,5.114051116828678e-7,0.00011107561486597627,0.08596082486374548,9.816482219467636,1.021656027048279,0.9896247726629148,-137.563729410755,7.0,1.0,0.9690977827337365,-137.563729410755,143.40404079890246,-0.20744378975811628,-0.2503845933178752,3.0,0.0,0.8000902726678718,0.8000902726678718
529,1,0.5748012952434605,3.368801076432461e-9,4.892411583180923e-7,5.060065315391541e-7,0.0001007969605444383,0.08862292300684246,9.80349134748322,1.0312358771174495,0.9870171397058263,-135.9549738483747,3.0,1.0,1.0,-135.9549738483747,138.92077844180182,-0.22346649276968833,-0.31189410902644,2.0,0.0,0.8000902726678718,0.8000902726678718
530,1,0.5634292348263183,3.2673914230195103e-9,5.105522332179853e-7,4.95002432316785e-7,0.00010096284354238243,0.08946890594862476,9.819202810192772,1.0311018936463299,1.009787329242518,-135.66847278487003,7.0,1.0,0.4747963958342604,-135.66847278487003,145.04669070840788,-0.23957309378590708,1.6371656013104712,3.0,0.0,0.8000902726678718,0.8000902726678718
531,1,0.576799892151312,3.3361062351935498e-9,5.056357752936794e-7,5.067083658655017e-7,9.152487572831949e-5,0.10098442948295651,9.818224510624002,1.0147233257130945,1.0029609030781232,-134.54991121874198,11.0,1.0,0.9730628740337596,-134.54991121874198,137.16895483307277,-0.14522993775361215,-0.17737093162853057,3.0,0.0,0.8000902726678718,0.8000902726678718
532,1,0.5628491206294564,3.4475676957370883e-9,4.904309747225637e-7,4.942460100806732e-7,9.419329513367489e-5,0.10104372535352052,9.792731960964266,1.0057438556330656,1.0037530046417085,-135.39505035373358,63.0,1.0,0.6863300092597137,-135.39505035373358,140.3172598249874,0.13227661411156078,0.8680844752700239,5.0,0.0,0.8000902726678718,0.8000902726678718
533,1,0.554905777391917,3.4158274410750233e-9,4.863491011756073e-7,4.784749852298521e-7,0.00010301108680777464,0.10279731212362983,9.790357379297147,0.9500133930204524,0.9950443704569424,-139.20713936827985,3.0,1.0,0.6024484291883015,-139.20713936827985,141.18328291188618,0.6920767964858214,0.6920767964858214,2.0,0.0,0.8000902726678718,0.8000902726678718
534,1,0.5810910334893218,3.2628612808982304e-9,5.14330229091491e-7,4.963906179850299e-7,9.91833815246734e-5,0.09361476822123217,9.836353019397254,0.9510207190246835,1.0026264129417093,-137.20142856405624,19.0,1.0,0.9495276190719995,-137.20142856405624,143.19076701351662,-0.4246559807903054,-0.7988204148395539,4.0,0.0,0.8000902726678718,0.8000902726678718
535,1,0.5646993123832074,3.290216028338724e-9,5.114574738745025e-7,4.890176222690546e-7,0.0001153608361443883,0.09658724621929866,9.819104193220086,1.0556877499108732,1.007152096054977,-136.2778889159777,3.0,1.0,0.9573686778613331,-136.2778889159777,139.56244517318618,-0.21741049174713112,-0.27877825474260476,2.0,0.0,0.8000902726678718,0.8000902726678718
536,1,0.5697894216124435,3.3151571578984092e-9,5.132007791611501e-7,5.154401110556459e-7,0.00010235787693359948,0.1012715455976761,9.804858830779521,1.0313630592571579,1.0071769288491172,-135.61730541394556,71.0,1.0,0.9530905373998059,-135.61730541394556,138.87072733028623,-0.10723488424150673,0.2717606204863614,6.0,0.0,0.8000902726678718,0.8000902726678718
537,1,0.5681428750152668,3.344690268496843e-9,4.844316873379433e-7,4.852628575900671e-7,9.495471488062117e-5,0.1104584072245657,9.805974052575468,1.0200840169219323,0.9903522534164546,-136.55855579194304,7.0,1.0,0.8688702976425385,-136.55855579194304,137.92692806908477,0.1508318530213444,0.35646143720089185,3.0,0.0,0.8000902726678718,0.8000902726678718
538,1,0.5717620484519884,3.3558551805005502e-9,4.996998308841938e-7,5.216524615081968e-7,0.00012250744171445524,0.10153935119285104,9.838458318411941,1.0644610565196095,0.9982150139102797,-138.99914362315462,3.0,1.0,0.8134230812095645,-138.99914362315462,141.30203739537987,0.4226380761548967,0.4226380761548967,2.0,0.0,0.8000902726678718,0.8000902726678718
539,1,0.5593799604067514,3.325450133066925e-9,4.919067235135373e-7,4.902423725860949e-7,0.00011708871826519987,0.1042046955632783,9.830201480485709,1.0029359485962075,1.0030238225945203,-136.49458145844665,3.0,1.0,0.8142630438135203,-136.49458145844665,144.58901994351393,-0.519284256071046,0.6574440353135458,2.0,0.0,0.8000902726678718,0.8000902726678718
540,1,0.5702229705476778,3.2694010917925773e-9,4.908020696718022e-7,5.109484892333489e-7,0.00010297953833558049,0.12284298683005447,9.801552833136716,0.9190380488217889,1.006661350967991,-138.5366136823143,3.0,1.0,0.360980229734785,-138.5366136823143,146.1217332500451,0.4282091680675535,1.7577060947469647,2.0,0.0,0.8000902726678718,0.8000902726678718
541,1,0.5693740881503685,3.390579151456982e-9,4.917109968483648e-7,5.166897656914314e-7,0.00010401557292810182,0.11041271795249696,9.799955428670751,0.9338088693730202,1.0055869971924023,-136.69256222587282,15.0,1.0,1.0,-136.69256222587282,139.93933126029,-0.27117924325619924,-0.6658565890217574,4.0,0.0,0.8000902726678718,0.8000902726678718
542,1,0.5614419434352361,3.1748813412105324e-9,4.91604241329584e-7,5.145596593000361e-7,9.005575825604972e-5,0.1129692875942064,9.792685054893807,1.0784376999590481,1.010541233490961,-138.74729140500673,3.0,1.0,0.6584828322221593,-138.74729140500673,143.9129564336056,0.07510060894992421,0.7771028945010983,2.0,0.0,0.8000902726678718,0.8000902726678718
543,1,0.5805299430717052,3.164400403223995e-9,5.030601502773987e-7,4.904899637783777e-7,0.00011792348929001008,0.10108637007585498,9.808634453097838,1.098938181956544,1.0088197006471922,-138.27390464104712,27.0,1.0,0.9470116842351681,-138.27390464104712,143.9688024241779,-0.12698894804304928,-0.43746037276335414,4.0,0.0,0.8000902726678718,0.8000902726678718
544,1,0.5811344010020663,3.14892117773977e-9,4.930948286618481e-7,4.939001696772163e-7,0.00011569540539257439,0.09988245447587543,9.790049165992162,0.9797089981474159,0.9970067827425667,-138.15836654977335,31.0,1.0,0.9173988836420177,-138.15836654977335,143.36889395606931,-0.09750771227248833,0.3990479684036359,4.0,0.0,0.8000902726678718,0.8000902726678718
545,1,0.5727267488778703,3.271389225370008e-9,5.12712895839165e-7,4.96628089654363e-7,0.00010683735120936928,0.09944147275608858,9.786296118124854,0.9601268585336068,1.0005766500192088,-135.6868362260331,15.0,1.0,0.904103010218456,-135.6868362260331,140.94513588627672,-0.3076650202708322,0.47672088761837017,4.0,0.0,0.8000902726678718,0.8000902726678718
546,1,0.5621792780087503,3.2344504144882312e-9,4.851094474528276e-7,5.119285909791804e-7,0.00010063389770008756,0.10799759627086883,9.82968059440857,0.9620801321392319,0.9958584839119192,-136.95379028785933,31.0,1.0,0.836359944432917,-136.95379028785933,140.1303571987167,0.2168773581987864,0.41494493812945166,4.0,0.0,0.8000902726678718,0.8000902726678718
547,1,0.5575337264940942,3.2918496027719052e-9,5.049751321827725e-7,5.039249627472414e-7,0.00010260723773695983,0.09283429454277052,9.854010760213406,0.9733090030089605,1.0035922987487416,-137.41873260942617,19.0,1.0,0.9536838649201311,-137.41873260942617,140.1022773027322,0.08453326212941192,-0.35138172781509525,4.0,0.0,0.8000902726678718,0.8000902726678718
548,1,0.5573555751392587,3.3847706723386666e-9,5.01013167886679e-7,5.056207462377118e-7,0.00010386100229158138,0.08843424933160063,9.858617684997736,0.9309281134926195,1.0052425219577947,-139.28455548034276,3.0,1.0,0.9229038373621391,-139.28455548034276,140.27976367176052,0.26303952669337605,-0.4118955347791484,2.0,0.0,0.8000902726678718,0.8000902726678718
549,1,0.5700628218350215,3.425824220582338e-9,5.132326461804174e-7,5.083138558317759e-7,0.00011781030105255232,0.09082670375893348,9.838402085552902,0.9480315847978473,0.9926432285410702,-138.68502718870505,3.0,1.0,0.8698528364410724,-138.68502718870505,144.0105046720998,-0.05958213912307997,-0.8367896262439842,2.0,0.0,0.8000902726678718,0.8000902726678718
550,1,0.5809933368042344,3.328948420377245e-9,4.900246975429967e-7,4.976670616273833e-7,8.916467697339276e-5,0.10552649329753955,9.792655414635643,1.1139049489529707,1.0067583839567649,-136.61544710454643,3.0,1.0,0.9775235632217841,-136.61544710454643,141.6147963075241,-0.2763824915525106,-0.2763824915525106,2.0,0.0,0.8000902726678718,0.8000902726678718
551,1,0.5650415278568938,3.181325065331072e-9,5.133625988277499e-7,4.929785096295091e-7,0.0001164911423617291,0.09863594482796678,9.814001750042689,1.072881832266932,0.9919868461700219,-137.32536883534135,11.0,1.0,0.9669095901185171,-137.32536883534135,139.3464050104179,-0.0009928801932233,-0.3114838519587124,3.0,0.0,0.8000902726678718,0.8000902726678718
552,1,0.5905879793106363,3.3895760521190314e-9,4.972168142303459e-7,4.928142288349868e-7,0.00012338135736722106,0.10496613607084906,9.819041221781504,0.9113985399444013,0.9901372030184392,-141.44254783240882,95.0,1.0,0.6106609136703276,-141.44254783240882,144.77992805254314,0.769642204840693,1.6957145774867115,6.0,0.0,0.8000902726678718,0.8000902726678718
553,1,0.5849423490307022,3.3714053868566545e-9,4.857785419009363e-7,5.112692789767226e-7,9.422863894360855e-5,0.09240331479439019,9.804166733591948,0.9815426823477166,0.9989817352947008,-137.2923530064898,23.0,1.0,0.9740816911311612,-137.2923530064898,144.05898955511802,-1.1107419949545658,-1.1795388841842396,4.0,0.0,0.8000902726678718,0.8000902726678718
554,1,0.5534717638653834,3.378147497182089e-9,5.075071328932922e-7,4.893737403957629e-7,0.00010009941269136365,0.12372987865386931,9.815867869675419,1.053223359598479,0.9954418000328304,-138.27626264892294,7.0,1.0,0.9557673964175122,-138.27626264892294,141.83397553376133,-0.04130646649801406,-0.28324746160731706,3.0,0.0,0.8000902726678718,0.8000902726678718
555,1,0.5720591134607472,3.314726405138044e-9,4.939469145651401e-7,4.952371191975088e-7,8.448694056689164e-5,0.12076630872150211,9.834861214098561,0.9533266359113074,0.9895516292010802,-138.6541900569995,3.0,1.0,0.5928493792256245,-138.6541900569995,146.35689032801338,0.23907853529340173,0.7889146395777402,2.0,0.0,0.8000902726678718,0.8000902726678718
556,1,0.5685920514507756,3.431163518773655e-9,5.022748181967081e-7,5.075472319227566e-7,0.00011162754058556132,0.09296340642321757,9.803736516083374,1.128781423912764,0.9994061048441463,-135.77766124626294,3.0,1.0,0.9437812530726895,-135.77766124626294,140.970653826918,-0.3499730583486098,-0.4615342220099308,2.0,0.0,0.8000902726678718,0.8000902726678718
557,1,0.5646010493455375,3.2729443051347156e-9,4.929760479286214e-7,4.903171448870634e-7,0.00010567925459554362,0.08962151022566166,9.830283810193693,1.008457546735093,0.9899121188731981,-136.09799175276711,3.0,1.0,0.7025036723916317,-136.09799175276711,141.62362559017714,-0.09562095109342295,0.7943403131637297,2.0,0.0,0.8000902726678718,0.8000902726678718
558,1,0.5744405438888823,3.261266573225593e-9,4.891603847759804e-7,4.995316194522524e-7,0.00010257009151230543,0.09253187664971148,9.855159795653448,1.1148222396813232,0.9773440932315227,-140.07307187714406,31.0,1.0,0.6943880236789574,-140.07307187714406,142.42402356747235,0.613550425436074,1.0692202905206898,4.0,0.0,0.8000902726678718,0.8000902726678718
559,1,0.5639510851966597,3.413246632329526e-9,5.1097061869673e-7,4.993751973047859e-7,9.219964948346861e-5,0.11123659118524525,9.7654178293982,0.9136280527364496,1.0209387654671924,-141.551272633843,11.0,1.0,0.8430205173403297,-141.551272633843,144.8372416994436,0.4787928773369572,0.6071427788376695,3.0,0.0,0.8000902726678718,0.8000902726678718
560,1,0.5653819076364149,3.2297628843096356e-9,5.032749908042015e-7,4.962877390448103e-7,0.00010256465534525517,0.08405397603934192,9.837748514689112,1.1563537082251736,0.9781527080686473,-139.9869814860339,15.0,1.0,0.9688519032900039,-139.9869814860339,144.88935254197506,-0.21743505452118939,-0.5791081261708086,3.0,0.0,0.8000902726678718,0.8000902726678718
561,1,0.5697999846750293,3.2118877748601853e-9,5.071405824129523e-7,4.875059291355674e-7,0.0001032099076369694,0.12235577268317054,9.770299310689511,0.9614097784514509,1.022174290708001,-142.1185945997705,7.0,1.0,0.5891699230954941,-142.1185945997705,148.87686013931688,0.3668526483871801,1.7977737305164965,3.0,0.0,0.8000902726678718,0.8000902726678718
562,1,0.5597067712361271,3.0584074316838414e-9,5.009152483284646e-7,4.861830146937527e-7,9.476737802679502e-5,0.11211357752287293,9.77431023199733,1.0878088990313828,0.9968441956818466,-141.2922345228537,7.0,1.0,0.8373260927012851,-141.2922345228537,150.77248676838298,-0.2299082656809901,0.47876990675550246,2.0,0.0,0.8000902726678718,0.8000902726678718
563,1,0.5693404191078081,3.1018074795928208e-9,4.952519232312906e-7,5.119714776976717e-7,0.0001031743307844165,0.10086675285809511,9.842650846214674,1.0237992440039483,1.015414038408581,-139.34786747783866,23.0,1.0,0.950093004019118,-139.34786747783866,146.63601420395128,-0.3405264091026936,-0.8487072893422578,4.0,0.0,0.8000902726678718,0.8000902726678718
564,1,0.5653915381751875,3.2736274306959765e-9,5.098181432997849e-7,5.047268562223162e-7,0.00010120702073931163,0.0998905144270767,9.79243708293547,1.0673364660628843,0.9733872694604755,-138.02440438130785,47.0,1.0,0.8889533772079241,-138.02440438130785,144.10904370158937,-0.20884284926461305,-0.7055145450310079,5.0,0.0,0.8000902726678718,0.8000902726678718
565,1,0.5747579171902945,3.404247643172201e-9,4.888714033639083e-7,4.93146208156994e-7,9.056322113443843e-5,0.11382058845191288,9.853991162872447,1.0048174261594698,1.0091850822782862,-138.63566555704986,15.0,1.0,0.900373399621283,-138.63566555704986,143.41507891584325,0.07834101878461297,0.244596477272097,3.0,0.0,0.8000902726678718,0.8000902726678718
566,1,0.5730215400692745,3.177524708454592e-9,4.968605022204512e-7,5.058874304043432e-7,8.355371638770316e-5,0.08910340601079657,9.804643769714183,1.1827207902545382,1.001954283924964,-139.86450861855488,31.0,1.0,0.5729209474791759,-139.86450861855488,145.1235831745187,0.520153751254071,1.2319009959201992,4.0,0.0,0.8000902726678718,0.8000902726678718
567,1,0.5653136001899618,3.510591177818272e-9,5.030629494076323e-7,4.966128034131083e-7,0.00011841023978220115,0.10771235807414258,9.81635371634241,0.9049888053187811,0.9971320485913517,-139.4439842598205,15.0,1.0,0.9644448785807828,-139.4439842598205,142.83619569727867,-0.21248753386220187,-1.102685896892723,3.0,0.0,0.8000902726678718,0.8000902726678718
568,1,0.5854729963453799,3.254432255846219e-9,5.03014776132549e-7,5.102551419919169e-7,8.616854836819466e-5,0.07799318773872431,9.805689692273154,0.9746789264695934,1.0070790914286691,-140.17133459079488,7.0,1.0,0.588302328115122,-140.17133459079488,145.63153624079155,0.2212692620711607,1.4816266062811394,3.0,0.0,0.8000902726678718,0.8000902726678718
569,1,0.5579613987112702,3.343186687236515e-9,4.979381408976961e-7,4.872899069151768e-7,0.0001125062801565297,0.10069105084310752,9.846406863696558,1.1234364418857175,0.9897676541827258,-138.1329988991896,15.0,1.0,0.9841811615454211,-138.1329988991896,144.78828484320226,-0.2381431251394872,-0.4557271052746614,3.0,0.0,0.8000902726678718,0.8000902726678718
570,1,0.5535734851619007,3.449388665241413e-9,4.985120628510739e-7,5.109755025149214e-7,0.00010521021389339603,0.09596435839237763,9.83830303392853,1.0800846429289392,0.985968624234692,-138.24518767440364,39.0,1.0,0.8664571955382464,-138.24518767440364,142.01093932862685,-0.45797816410890846,-0.7081132703766571,5.0,0.0,0.8000902726678718,0.8000902726678718
571,1,0.5851419390769113,3.236746205514267e-9,5.017647003033899e-7,4.904311318452304e-7,9.675524305860936e-5,0.10551729851819804,9.78360324480722,0.9244434069212857,1.012046767562365,-138.68964821266067,7.0,1.0,0.8770354735454179,-138.68964821266067,142.75527371824444,0.07660325799201928,0.30966267474681786,3.0,0.0,0.8000902726678718,0.8000902726678718
572,1,0.5713850287874489,3.1885637675484104e-9,4.987095068070528e-7,4.906591045981082e-7,8.917153019390873e-5,0.0939353646809716,9.818168498728733,1.1512394188949646,0.9877596162416917,-137.70811385262155,39.0,1.0,0.7311762957406996,-137.70811385262155,141.6935203616559,-0.011216314870722499,1.8304098532617843,5.0,0.0,0.8000902726678718,0.8000902726678718
573,1,0.5738511302381717,3.3957932567051233e-9,5.084030459220203e-7,4.988060747608257e-7,9.963717565095471e-5,0.10210937976477352,9.821492447489838,1.0730740516477433,0.99687392243245,-134.18290309705185,3.0,1.0,1.0,-134.18290309705185,138.0864530187345,-0.741378290280494,-0.741378290280494,2.0,0.0,0.8000902726678718,0.8000902726678718
574,1,0.5667049517206063,3.2555291758697485e-9,4.954909291979607e-7,5.017385820911304e-7,9.870167318518873e-5,0.0908483270775367,9.80611873329377,1.1251098634467835,1.0108203021473054,-135.8498515435111,15.0,1.0,0.7552368256701214,-135.8498515435111,137.11776366718743,0.36902117095726794,0.5287819040910904,4.0,0.0,0.8000902726678718,0.8000902726678718
575,1,0.5752991408268434,3.4347343173617405e-9,5.017070364035114e-7,5.065816732743842e-7,0.00010229029366300606,0.11158340443940376,9.818900961150407,0.933776723061257,0.9951475670543863,-135.78952178173756,11.0,1.0,0.9703343478845938,-135.78952178173756,137.64277444653706,0.005944318380045388,-0.3880331608906431,3.0,0.0,0.8000902726678718,0.8000902726678718
576,1,0.5622317929810836,3.2486344937242303e-9,4.906698563637191e-7,4.909285497274603e-7,0.00010193876103010693,0.0994695064661409,9.824754934335555,1.1414964690572926,1.0016460602415287,-136.08492707531056,7.0,1.0,0.913723435796886,-136.08492707531056,138.24197254928964,0.18304218724281895,0.1923101029661325,2.0,0.0,0.8000902726678718,0.8000902726678718
