iteration,chain,σ1,dt,R,g,lp,n_steps,is_accept,acceptance_rate,log_density,hamiltonian_energy,hamiltonian_energy_error,max_hamiltonian_energy_error,tree_depth,numerical_error,step_size,nom_step_size
1022,1,0.5861575149412026,0.009587269681262885,0.09609010658582656,9.850968340132948,-153.3143621549134,3.0,1.0,0.8326650249295794,-153.3143621549134,153.8362510995839,0.3854535570859525,0.3854535570859525,2.0,0.0,0.8696515369768335,0.8696515369768335
1023,1,0.5654081499394764,0.009074776337165157,0.10501915094952906,9.784203336404154,-150.7239160786596,3.0,1.0,0.937893932190507,-150.7239160786596,155.2336610594127,-0.6504215877722572,-0.6504215877722572,2.0,0.0,0.8696515369768335,0.8696515369768335
1024,1,0.5654081499394764,0.009074776337165157,0.10501915094952906,9.784203336404154,-150.7239160786596,3.0,1.0,0.0003493863807177964,-150.7239160786596,153.1273804625652,0.0,18.439812677267867,2.0,0.0,0.8696515369768335,0.8696515369768335
1025,1,0.5746723904847453,0.009073895569013685,0.09487152915583234,9.767955370858566,-151.99730111118237,3.0,1.0,0.8074746473867035,-151.99730111118237,153.3426635923194,0.20346641380183428,0.5000071296134365,2.0,0.0,0.8696515369768335,0.8696515369768335
1026,1,0.5698477961200201,0.00883952965396204,0.09162549068372793,9.854794590634091,-152.72228455609158,15.0,1.0,0.9368865598357957,-152.72228455609158,153.8019218615532,0.14560838292891276,0.4233352578533527,3.0,0.0,0.8696515369768335,0.8696515369768335
1027,1,0.5696697430488317,0.009351309860005184,0.10950149014679915,9.822587333096738,-150.20126683237277,3.0,1.0,0.8542320492236849,-150.20126683237277,154.08119442780787,-0.48147791225267156,-0.48147791225267156,2.0,0.0,0.8696515369768335,0.8696515369768335
1028,1,0.5904415312778333,0.009336038286232348,0.10971052771624297,9.837546144591187,-152.73628669961244,3.0,1.0,0.5071874981030999,-152.73628669961244,154.86211535259116,0.45843490094827644,1.147558326398638,2.0,0.0,0.8696515369768335,0.8696515369768335
1029,1,0.5854202330075412,0.008626662188932736,0.10066521252678334,9.83552606137092,-151.50517189236456,3.0,1.0,1.0,-151.50517189236456,152.93125861346803,-0.28767176019690055,-0.5144119423710833,2.0,0.0,0.8696515369768335,0.8696515369768335
1030,1,0.5734319146595477,0.00953678197911165,0.0896003957813177,9.853251833257218,-153.0177000437329,3.0,1.0,0.5909710670865285,-153.0177000437329,154.83765719592665,0.45112816052684934,0.5907746648035754,2.0,0.0,0.8696515369768335,0.8696515369768335
1031,1,0.5781780323004919,0.009876726184556171,0.09385305740866241,9.817707169039128,-151.6431875793103,3.0,1.0,0.9497811713741001,-151.6431875793103,155.3852998989128,-0.30462557124155865,-0.30462557124155865,2.0,0.0,0.8696515369768335,0.8696515369768335
1032,1,0.578544949372167,0.009777924320873287,0.08223329826773601,9.825795902201248,-152.98773701645692,3.0,1.0,0.6308373857244504,-152.98773701645692,153.80298874032448,0.30746181826668817,1.8502286718208154,2.0,0.0,0.8696515369768335,0.8696515369768335
1033,1,0.5635907337859927,0.009534955098424978,0.09312061276034547,9.845188191445386,-152.34996818463276,3.0,1.0,0.9289811949074943,-152.34996818463276,155.1994396737329,-0.05342455697100945,-0.6744106696351935,2.0,0.0,0.8696515369768335,0.8696515369768335
1034,1,0.6047497632167234,0.00818234431574176,0.11486807747229615,9.788258776556278,-157.2147908564876,7.0,1.0,0.604510795108524,-157.2147908564876,158.47438370576475,1.2272944758577182,1.2410448504560065,2.0,0.0,0.8696515369768335,0.8696515369768335
1035,1,0.5421646790386926,0.009646493627174877,0.08921260857016754,9.825047237337824,-157.62742008511344,7.0,1.0,0.9735667194385805,-157.62742008511344,158.44334305988153,0.20460761309905706,-1.336739679492723,2.0,0.0,0.8696515369768335,0.8696515369768335
1036,1,0.5492814423456626,0.008152826931741377,0.08979697040469023,9.831266670474953,-155.21965404495077,3.0,1.0,1.0,-155.21965404495077,158.32758801310572,-1.295426633298007,-2.122371397774117,2.0,0.0,0.8696515369768335,0.8696515369768335
1037,1,0.5492814423456626,0.008152826931741377,0.08979697040469023,9.831266670474953,-155.21965404495077,3.0,1.0,0.009169126516045284,-155.21965404495077,157.67297806910085,0.0,11.859642024158006,2.0,0.0,0.8696515369768335,0.8696515369768335
1038,1,0.5824504656053284,0.009742127199448055,0.1267329841188301,9.797848937189023,-154.25831199304318,3.0,1.0,0.9969562743518136,-154.25831199304318,157.22277180048184,0.009173121672489515,-0.904559540896571,2.0,0.0,0.8696515369768335,0.8696515369768335
1039,1,0.5687457552782916,0.008135129062365931,0.0941947477881112,9.816083690391789,-150.6966308617428,3.0,1.0,1.0,-150.6966308617428,153.84181372004585,-0.8732188720040597,-0.8732188720040597,2.0,0.0,0.8696515369768335,0.8696515369768335
1040,1,0.5723261991334115,0.009614287200089191,0.109688329753541,9.815386299037181,-150.35476726322742,3.0,1.0,0.6957897107874119,-150.35476726322742,152.40278715106433,0.43277871106639054,0.8240190148514159,2.0,0.0,0.8696515369768335,0.8696515369768335
1041,1,0.578364632623205,0.00813014304490852,0.09515257668229422,9.826720669888264,-151.05253055810843,3.0,1.0,0.9733381248147395,-151.05253055810843,151.6648733951903,-0.2586890977538019,-0.4808810026086121,2.0,0.0,0.8696515369768335,0.8696515369768335
1042,1,0.5668036692996796,0.009979079167132084,0.10005470532055215,9.797017126375207,-153.23495070242,15.0,1.0,0.1059677257824214,-153.23495070242,154.53918125750985,1.3087374327865575,5.849907806550505,3.0,0.0,0.8696515369768335,0.8696515369768335
1043,1,0.5854336257572215,0.009246895073103643,0.1020596847849683,9.82696522536288,-150.91057980424497,7.0,1.0,0.6969971412462882,-150.91057980424497,155.00710037398315,-0.21004098457490272,8.829388999478937,2.0,0.0,0.8696515369768335,0.8696515369768335
1044,1,0.5688530015886557,0.009382858154800503,0.11236917690362724,9.78070885997988,-151.3741653383142,3.0,1.0,0.941010345691776,-151.3741653383142,152.5796244730105,0.07389138623213398,0.09199254163863202,2.0,0.0,0.8696515369768335,0.8696515369768335
1045,1,0.5824924693246677,0.009636303366515567,0.10962950052441113,9.805824658879246,-150.95742069226395,3.0,1.0,0.24596742882383862,-150.95742069226395,155.84841340612772,1.1414078192409534,1.6136398504904435,2.0,0.0,0.8696515369768335,0.8696515369768335
1046,1,0.5690721461654589,0.009631700259298506,0.09356392352160366,9.811719046544994,-150.47542548042242,3.0,1.0,0.567660898804637,-150.47542548042242,153.7175235649623,1.2642213754302247,1.2642213754302247,2.0,0.0,0.8696515369768335,0.8696515369768335
1047,1,0.5817696032946663,0.009520664251947704,0.09932761943655283,9.833877089862531,-151.09609015718007,7.0,1.0,0.7107602872393667,-151.09609015718007,152.55909897781294,0.12864654501322548,0.6570724098002074,2.0,0.0,0.8696515369768335,0.8696515369768335
1048,1,0.5712081674590629,0.009892162755684043,0.1187034444638503,9.798253561770796,-152.79861537259146,11.0,1.0,0.8169523118225602,-152.79861537259146,154.06838063208193,0.2044747345616429,1.4519676673506297,3.0,0.0,0.8696515369768335,0.8696515369768335
1049,1,0.5814388825805321,0.009660850293564057,0.10356368121752506,9.795228605017106,-150.8509267612022,3.0,1.0,1.0,-150.8509267612022,153.75729331318783,-0.28831561057182853,-0.28831561057182853,2.0,0.0,0.8696515369768335,0.8696515369768335
1050,1,0.5814676332802285,0.008785337897060536,0.1014241308122371,9.757563777878648,-153.4860273360484,3.0,1.0,0.9637241201580052,-153.4860273360484,155.08965590836863,-1.2546793758340016,-1.2546793758340016,2.0,0.0,0.8696515369768335,0.8696515369768335
1051,1,0.5814676332802285,0.008785337897060536,0.1014241308122371,9.757563777878648,-153.4860273360484,7.0,1.0,0.44022951141416794,-153.4860273360484,157.22402609932612,0.0,8.63934267001676,2.0,0.0,0.8696515369768335,0.8696515369768335
1052,1,0.57524770265822,0.009697102029946517,0.10192865776102922,9.810812351734246,-150.25239557322504,3.0,1.0,0.25460116909146163,-150.25239557322504,155.74993566826086,1.4857828980636896,1.9047089980878127,2.0,0.0,0.8696515369768335,0.8696515369768335
1053,1,0.5742779561410299,0.009790917248849229,0.09292037227985832,9.811007170106379,-150.97237371763796,3.0,1.0,0.7594494168776328,-150.97237371763796,151.1751995111258,0.10312636077296133,0.9772748748745528,1.0,0.0,0.8696515369768335,0.8696515369768335
1054,1,0.5731417344933457,0.009876204372085057,0.10803727658886209,9.783693082147837,-152.09369971651523,3.0,1.0,0.8551494490878088,-152.09369971651523,153.6839900959399,0.03847645778623132,0.5055164272046397,2.0,0.0,0.8696515369768335,0.8696515369768335
1055,1,0.5639832215201216,0.00948323238164658,0.10248697443479449,9.811633492158093,-150.25447884083775,3.0,1.0,1.0,-150.25447884083775,152.36978872448523,-0.18761017090088217,-0.18761017090088217,2.0,0.0,0.8696515369768335,0.8696515369768335
1056,1,0.5783901360879922,0.009217953467719118,0.12319175765719466,9.822295330378324,-152.28748535061672,3.0,1.0,0.5786037401001732,-152.28748535061672,153.942275742533,0.4945569371019758,0.6475669609712611,2.0,0.0,0.8696515369768335,0.8696515369768335
1057,1,0.5734579853257692,0.008788404291515842,0.10067736581221132,9.814687481267745,-149.64779198553973,3.0,1.0,0.8973784466956967,-149.64779198553973,153.24276681131832,-0.4012805341176886,-0.4012805341176886,2.0,0.0,0.8696515369768335,0.8696515369768335
1058,1,0.5713113162543412,0.009556866315370994,0.12306491338718042,9.769561883654099,-154.21613651186158,3.0,1.0,0.5249450454656265,-154.21613651186158,155.43073449210883,0.7788992180897765,0.9151368468146757,2.0,0.0,0.8696515369768335,0.8696515369768335
1059,1,0.572560853839851,0.009340640298965558,0.0763521772489876,9.830794774625103,-153.52471406988062,7.0,1.0,0.9207672872969616,-153.52471406988062,155.93247752621554,0.17956005109806483,-0.626835249600191,2.0,0.0,0.8696515369768335,0.8696515369768335
1060,1,0.5754192044568109,0.009059602389035148,0.10488566278341671,9.81597506284402,-149.6821006267534,7.0,1.0,0.874429620330266,-149.6821006267534,155.6261405619418,-1.1108594574381243,-1.1108594574381243,2.0,0.0,0.8696515369768335,0.8696515369768335
1061,1,0.5674226401068019,0.009946532521627933,0.09933261953328691,9.810197792979375,-152.07317885167677,3.0,1.0,0.5875848093992265,-152.07317885167677,152.68278649796662,0.4809615071883968,0.5998957630057475,2.0,0.0,0.8696515369768335,0.8696515369768335
1062,1,0.5744150125447398,0.00816233665832314,0.10473565911707262,9.81735258312238,-150.3534962250741,3.0,1.0,0.8659880179498954,-150.3534962250741,152.48202325772635,-0.9336802890461229,-0.9336802890461229,2.0,0.0,0.8696515369768335,0.8696515369768335
1063,1,0.5721681556394432,0.009284108848880819,0.1009616038190606,9.802597177024053,-149.66807205341522,3.0,1.0,1.0,-149.66807205341522,150.54805675121315,-0.165714283242977,-0.165714283242977,1.0,0.0,0.8696515369768335,0.8696515369768335
1064,1,0.5886501507314023,0.008647557131840627,0.10079237285748996,9.822718643682464,-151.38499653247393,3.0,1.0,0.7635846166829349,-151.38499653247393,151.54530891890457,0.34816109369413084,0.34816109369413084,2.0,0.0,0.8696515369768335,0.8696515369768335
1065,1,0.5690401534953937,0.009053800856092226,0.10687172966657468,9.80795862942883,-149.74416787708202,3.0,1.0,0.8859736643531203,-149.74416787708202,152.6405916117406,-0.38995416195371035,-0.38995416195371035,2.0,0.0,0.8696515369768335,0.8696515369768335
1066,1,0.5557179099857765,0.008564756845653429,0.11487124081227795,9.812404171000619,-152.46714371176765,3.0,1.0,0.5921446232150331,-152.46714371176765,152.75950476113564,0.6667003289584841,0.6667003289584841,1.0,0.0,0.8696515369768335,0.8696515369768335
1067,1,0.5745379115129684,0.009535045186722085,0.0968749029642269,9.826139328729976,-150.34702018267922,3.0,1.0,1.0,-150.34702018267922,152.4974374237548,-0.4502623786576123,-0.5958371189132947,2.0,0.0,0.8696515369768335,0.8696515369768335
1068,1,0.5777955922437448,0.009473504843612264,0.09628791320646167,9.802335041086012,-150.15689709878643,3.0,1.0,0.9645272588443454,-150.15689709878643,151.17249833143958,-0.019877740837983993,0.05901586468741016,2.0,0.0,0.8696515369768335,0.8696515369768335
1069,1,0.5645904020223551,0.009007737415554246,0.09437360194003926,9.800489100740247,-150.3341723470444,3.0,1.0,0.6912882495417195,-150.3341723470444,153.87226148715712,-0.04076834236622062,0.7481087656288992,2.0,0.0,0.8696515369768335,0.8696515369768335
1070,1,0.5645904020223551,0.009007737415554246,0.09437360194003926,9.800489100740247,-150.3341723470444,3.0,1.0,0.2247180756921182,-150.3341723470444,153.2391643268353,0.0,15.914447721865372,2.0,0.0,0.8696515369768335,0.8696515369768335
1071,1,0.5716924569698486,0.00821529594746144,0.09588426786856229,9.806887776309047,-150.3379568139956,3.0,1.0,0.9012841790531286,-150.3379568139956,150.96552523755003,0.19603853314188768,0.19603853314188768,2.0,0.0,0.8696515369768335,0.8696515369768335
1072,1,0.5782855769751852,0.009659009553908367,0.08364325877902608,9.815944805119694,-152.03648711013784,3.0,1.0,0.8366305619251929,-152.03648711013784,152.3880295102429,0.32293635109780894,0.32293635109780894,2.0,0.0,0.8696515369768335,0.8696515369768335
1073,1,0.5681255467905246,0.0087728698542954,0.08905236450759928,9.813044520072507,-150.58874833810583,3.0,1.0,0.47587868089524216,-150.58874833810583,152.59547057068426,-0.4967906086955338,2.889768745517671,2.0,0.0,0.8696515369768335,0.8696515369768335
1074,1,0.576877889510741,0.0094396492920665,0.11548520132395514,9.797679451261843,-150.97087846950492,3.0,1.0,0.9639321327632836,-150.97087846950492,151.24598591210926,0.10926947400628251,-0.14170674780081072,2.0,0.0,0.8696515369768335,0.8696515369768335
1075,1,0.5641399024409955,0.009295729683917255,0.09242916508759576,9.827407510163772,-150.91063375493732,3.0,1.0,1.0,-150.91063375493732,151.67732272966276,-0.03185927160993174,-0.25112609803935015,2.0,0.0,0.8696515369768335,0.8696515369768335
1076,1,0.5709837848909509,0.008800402926986,0.09319910732055496,9.79427172313833,-150.29394513432132,3.0,1.0,0.9753443241006788,-150.29394513432132,151.75813004701214,-0.28911650742216466,-0.28911650742216466,2.0,0.0,0.8696515369768335,0.8696515369768335
1077,1,0.5599646616197889,0.009053049696418812,0.09896918647386486,9.797676789536872,-150.78107615612151,3.0,1.0,0.9080958785621278,-150.78107615612151,151.45939427673102,0.10356176901143499,0.10643786286144064,2.0,0.0,0.8696515369768335,0.8696515369768335
1078,1,0.5629411276144036,0.00986209712190671,0.11583255373339883,9.82431973497436,-152.78067734321363,11.0,1.0,0.500563406585119,-152.78067734321363,154.12735031140252,1.3320332953925345,1.3320332953925345,3.0,0.0,0.8696515369768335,0.8696515369768335
1079,1,0.571230581483469,0.009924735596827657,0.12154511930957364,9.805551557954956,-153.53486130710712,3.0,1.0,0.948617288213739,-153.53486130710712,154.877960808899,0.167411035604772,0.167411035604772,2.0,0.0,0.8696515369768335,0.8696515369768335
1080,1,0.5782021640494691,0.008081357142056773,0.08326678761398264,9.790348086181458,-152.7427914557071,15.0,1.0,0.9279891154116837,-152.7427914557071,154.96892590014338,-0.770010650071157,1.130320634084228,3.0,0.0,0.8696515369768335,0.8696515369768335
1081,1,0.5782021640494691,0.008081357142056773,0.08326678761398264,9.790348086181458,-152.7427914557071,3.0,1.0,0.0238552302260916,-152.7427914557071,154.80130340863002,0.0,8.443402666626042,2.0,0.0,0.8696515369768335,0.8696515369768335
1082,1,0.5754077558231309,0.008163547177015942,0.07951661338922356,9.795037434973509,-153.06795446109683,15.0,1.0,0.15618499363955515,-153.06795446109683,155.19969286061695,0.07802756346927708,10.500942687379649,3.0,0.0,0.8696515369768335,0.8696515369768335
1083,1,0.5760893817843191,0.009733520102748035,0.10617405934022202,9.798922981032963,-150.63788759310637,3.0,1.0,1.0,-150.63788759310637,153.00059493956456,-0.41054979644158607,-0.5961098361261747,2.0,0.0,0.8696515369768335,0.8696515369768335
1084,1,0.5666314509886392,0.009164001795671766,0.09259339150604445,9.808090380200838,-150.21512844970314,7.0,1.0,0.5749180299832191,-150.21512844970314,152.52501564451055,-0.0900884484928497,1.791494704457051,2.0,0.0,0.8696515369768335,0.8696515369768335
1085,1,0.5731363826453244,0.009127258275875422,0.09464051754381855,9.820776428061746,-149.96460888073807,3.0,1.0,0.9774676102032621,-149.96460888073807,150.67745034882734,-0.05968905083449272,-0.08900169134165026,2.0,0.0,0.8696515369768335,0.8696515369768335
1086,1,0.5773217405182782,0.00879741447838959,0.10952485312011136,9.795332019565688,-150.29733427718153,7.0,1.0,0.8062429310811893,-150.29733427718153,151.89647487146715,0.014128686902608933,0.43627939802757965,2.0,0.0,0.8696515369768335,0.8696515369768335
1087,1,0.5873847797585113,0.009533393356659127,0.110142371662331,9.830897054790729,-152.03147411770252,15.0,1.0,0.2453843348144585,-152.03147411770252,154.1316187928864,0.4672585642278193,4.425548748827026,4.0,0.0,0.8696515369768335,0.8696515369768335
1088,1,0.5682012053600569,0.009676863486037943,0.0883170094933422,9.791105862091,-151.6432859650276,3.0,1.0,0.6475127536460183,-151.6432859650276,157.9266659577906,0.09227037908866009,1.6704904634653133,2.0,0.0,0.8696515369768335,0.8696515369768335
1089,1,0.5603858482531534,0.00872001760661201,0.09885630300624264,9.799994171738053,-150.75805566418387,3.0,1.0,0.9219548093963525,-150.75805566418387,152.80511973659875,-0.2550535652382564,0.2667501116038977,2.0,0.0,0.8696515369768335,0.8696515369768335
1090,1,0.5603858482531534,0.00872001760661201,0.09885630300624264,9.799994171738053,-150.75805566418387,3.0,1.0,0.0015972777570887437,-150.75805566418387,156.79303841969693,0.0,11.854865981707405,2.0,0.0,0.8696515369768335,0.8696515369768335
1091,1,0.5902246026664679,0.009927668215915258,0.09934110009140869,9.811423191119111,-153.3747593015262,3.0,1.0,0.4493457784597293,-153.3747593015262,154.678738006065,0.8120113151753685,0.9937942357774148,2.0,0.0,0.8696515369768335,0.8696515369768335
1092,1,0.5906930358885392,0.009927911966867455,0.0986591048120134,9.809802780955685,-153.4852276939857,1.0,1.0,0.9799696828449743,-153.4852276939857,153.90937505605484,0.020233643668518653,0.020233643668518653,1.0,0.0,0.8696515369768335,0.8696515369768335
1093,1,0.5643570240781141,0.009050183841468554,0.1034215286374765,9.829692197123949,-150.4762045788121,3.0,1.0,0.8272894196678036,-150.4762045788121,155.89623342155946,-0.7246007228594067,-0.7246007228594067,2.0,0.0,0.8696515369768335,0.8696515369768335
1094,1,0.5706908403516692,0.009686677733789638,0.0879073896098768,9.803160551166219,-151.24927639312222,3.0,1.0,0.3291497250900334,-151.24927639312222,153.846753110022,0.32233763315690567,2.2872725133838117,2.0,0.0,0.8696515369768335,0.8696515369768335
1095,1,0.5746147499782074,0.0098523494264771,0.11064034722108333,9.83760355899305,-152.26972990253992,3.0,1.0,0.8832438789636384,-152.26972990253992,154.33559076108256,0.0072835831368252,0.19068428772757784,2.0,0.0,0.8696515369768335,0.8696515369768335
1096,1,0.5751911380839803,0.009225254072049202,0.0935070740346025,9.81039336362498,-149.9667027234733,3.0,1.0,0.8195794134001565,-149.9667027234733,154.59421608219338,-0.38759282662149985,0.49903157228686723,2.0,0.0,0.8696515369768335,0.8696515369768335
1097,1,0.5699040027593869,0.00977908961560351,0.10986310083775437,9.797617842771865,-151.0457250290287,3.0,1.0,0.8702380784539749,-151.0457250290287,151.19810112009498,0.17876838760270175,0.17876838760270175,2.0,0.0,0.8696515369768335,0.8696515369768335
1098,1,0.5830428435252902,0.008811563897375588,0.1081918453357951,9.811131580991798,-150.44547148767953,3.0,1.0,0.33914246034396195,-150.44547148767953,152.9072337746246,-0.5013364737116603,10.710822523238107,2.0,0.0,0.8696515369768335,0.8696515369768335
1099,1,0.5718713644672199,0.008872135709526857,0.1002881476762669,9.804317443905152,-149.62066778245773,3.0,1.0,0.9491303788588814,-149.62066778245773,150.82457672878002,-0.18221963405309793,-0.18221963405309793,2.0,0.0,0.8696515369768335,0.8696515369768335
1100,1,0.5718713644672199,0.008872135709526857,0.1002881476762669,9.804317443905152,-149.62066778245773,3.0,1.0,0.4403985695114952,-149.62066778245773,152.53122007747598,0.0,1.3803674593726498,1.0,0.0,0.8696515369768335,0.8696515369768335
1101,1,0.5706062712465505,0.009844144914278333,0.10071758019604275,9.812731432432596,-150.86669884988828,3.0,1.0,0.16349209904037368,-150.86669884988828,152.58858527492967,0.7131465509894781,20.9362333126426,2.0,0.0,0.8696515369768335,0.8696515369768335
1102,1,0.576851346173737,0.008174839547944637,0.10945468933502504,9.800831403832525,-150.7047804500713,3.0,1.0,1.0,-150.7047804500713,151.6921337380621,-3.5750442793519994,-3.5750442793519994,2.0,0.0,0.8696515369768335,0.8696515369768335
1103,1,0.5664364671178823,0.009813198845438294,0.10036806529156247,9.81333432977442,-150.91584964536426,23.0,1.0,0.3669328242638181,-150.91584964536426,152.5821133086303,0.16647635844825004,5.9296024722251275,4.0,0.0,0.8696515369768335,0.8696515369768335
1104,1,0.5780026792423665,0.007794616732404861,0.11343295819207928,9.789420184840743,-152.20627727361813,3.0,1.0,0.9486596191632972,-152.20627727361813,152.46150680698705,0.1672609108348979,-0.6944852358451783,2.0,0.0,0.8696515369768335,0.8696515369768335
1105,1,0.5874431558104668,0.007704097946224018,0.10800088794292122,9.821288740996076,-152.6375222879672,15.0,1.0,0.15014625721056957,-152.6375222879672,155.8169613626678,0.22562501575291094,2.6724272621461296,3.0,0.0,0.8696515369768335,0.8696515369768335
1106,1,0.585205246187462,0.009063594792976075,0.09954199781079473,9.827014035342074,-150.86188895434654,3.0,1.0,0.9341090271622106,-150.86188895434654,152.1981648557028,-0.9745409056546634,-0.9745409056546634,2.0,0.0,0.8696515369768335,0.8696515369768335
1107,1,0.5706299443043651,0.008953406215956871,0.08149060892793107,9.790032615810405,-152.17106657825872,7.0,1.0,0.823771194920378,-152.17106657825872,153.26261907377443,0.23175806375795105,0.27767114572085916,2.0,0.0,0.8696515369768335,0.8696515369768335
1108,1,0.5674409549598298,0.009628236792842478,0.0873888278494172,9.77056007643486,-153.19091533423367,3.0,1.0,0.4805671116593266,-153.19091533423367,154.5356222609023,0.3341109079181308,1.277965248767856,2.0,0.0,0.8696515369768335,0.8696515369768335
1109,1,0.5820760145789188,0.008540791574999372,0.11692873460881761,9.810156630095085,-151.473564632674,3.0,1.0,0.8538850308894679,-151.473564632674,156.4360079572418,-0.3392253254593811,0.3975955813363896,2.0,0.0,0.8696515369768335,0.8696515369768335
